#{"t_start": 1626768021.9418232, "env_id": "jtr-modelless-v1"}
r,l,t
900.0,60,931.135384
898.333333,61,932.759623
901.666667,59,934.375944
474.111699,75,936.100344
521.373795,75,937.85695
525.619005,75,940.770544
263.196433,48,941.121529
487.053588,75,944.035703
476.760178,75,945.763107
419.952801,72,947.472728
441.43121,75,949.206435
459.280501,75,950.942044
522.261532,75,952.673069
898.333333,61,954.295201
530.388013,75,956.023106
358.945399,49,957.56952
896.666667,62,959.200651
282.406634,48,960.736774
456.495354,75,962.46726
537.146653,75,964.21657
456.793085,75,965.951627
900.0,60,967.573855
431.35465,75,970.50376
489.038416,75,972.241052
456.302529,75,973.972996
515.678477,75,975.701066
190.382076,39,977.172056
522.388477,75,978.941396
910.0,54,980.505514
903.333333,58,982.100037
455.680171,75,983.829104
535.808213,75,985.558493
901.666667,59,987.162248
459.223532,75,988.891845
898.333333,61,990.515997
-64.044721,25,990.696948
459.384169,75,993.595923
463.134836,69,995.273452
434.366974,70,996.966996
440.915073,75,998.689514
903.333333,58,1000.297168
898.333333,61,1001.918334
433.113371,73,1003.635711
903.333333,58,1005.237223
535.075637,75,1006.957644
906.666667,56,1008.541708
446.507873,75,1010.267429
901.666667,59,1011.87968
530.485109,75,1013.602859
496.069258,75,1015.331165
526.14376,75,1018.243198
470.708146,75,1019.978886
450.049682,75,1021.705414
896.666667,62,1023.334271
512.139627,75,1025.05978
496.35134,75,1026.793079
492.474091,75,1028.520063
901.666667,59,1030.129404
532.047619,75,1031.854646
479.591249,75,1034.764614
429.009104,72,1036.46711
371.484537,75,1038.196486
903.333333,58,1039.800109
502.421156,75,1041.527102
898.333333,61,1043.151515
532.903255,75,1044.877339
905.0,57,1046.476254
529.356622,75,1048.212153
503.774195,75,1049.95207
513.439859,75,1052.866982
240.908791,38,1053.143263
433.730068,65,1054.80394
449.488064,75,1056.533136
903.333333,58,1058.150398
903.333333,58,1059.755887
524.816623,75,1061.486748
435.466105,68,1063.173354
455.063974,75,1066.09679
445.369788,75,1067.828275
898.333333,61,1069.467835
518.709055,75,1071.200006
901.666667,59,1072.818308
441.495399,75,1074.552739
152.677894,39,1076.027899
494.841562,75,1077.775206
900.0,60,1079.398999
901.666667,59,1081.020263
529.692543,75,1082.757715
903.333333,58,1084.374537
495.903677,75,1086.10847
476.842354,75,1087.848632
901.666667,59,1089.465194
901.666667,59,1091.084208
484.083585,75,1092.818643
441.155765,60,1094.464784
896.666667,62,1096.111298
483.665091,75,1097.848576
900.0,60,1099.474885
435.256293,62,1101.12035
480.31664,75,1102.854971
466.326091,75,1104.594141
-303.877786,21,1105.947911
520.919866,75,1107.714634
525.761584,75,1109.454585
525.213931,75,1111.196891
900.0,60,1112.825472
906.666667,56,1114.431958
476.426399,75,1116.168783
485.757034,75,1120.060858
440.390701,65,1121.731933
900.0,60,1123.367234
520.988506,75,1125.110252
898.333333,61,1126.770452
472.084963,75,1129.703322
503.809067,75,1131.44561
903.333333,58,1133.058636
898.333333,61,1134.718842
-177.571828,17,1134.842187
485.25905,75,1136.577184
533.704056,75,1138.311845
901.666667,59,1139.933141
501.892944,75,1141.669968
437.399083,75,1143.420949
480.73318,75,1146.377537
901.666667,59,1148.002356
485.114646,75,1149.743607
519.262015,75,1151.484892
532.140814,75,1153.226509
900.0,60,1154.865352
519.675147,75,1156.61394
487.974525,75,1158.363544
498.200189,75,1161.312203
514.220401,75,1163.058776
896.666667,62,1164.71254
314.363713,50,1165.074655
498.816685,75,1168.030552
900.0,60,1169.670494
501.492828,75,1171.423525
517.550227,75,1173.176786
450.272815,75,1174.922166
496.380961,75,1176.66785
526.510373,75,1178.418664
483.990586,75,1181.377287
531.731816,75,1183.126215
454.548302,61,1184.776059
248.223997,42,1185.079572
896.666667,62,1186.735147
469.174234,75,1189.692704
905.0,57,1190.108481
896.666667,62,1191.770003
222.094273,47,1193.31992
497.831903,75,1195.072226
525.477797,75,1196.826802
456.373858,75,1199.787004
520.289199,75,1201.539257
514.381825,75,1203.296009
901.666667,59,1204.931023
482.536647,75,1206.682504
77.806437,34,1208.137182
526.63078,75,1209.89191
505.559546,75,1211.645627
487.235988,75,1213.401666
498.682337,75,1215.153937
483.718105,75,1216.909101
530.14811,75,1219.873993
520.075797,75,1221.632375
492.995149,75,1223.390845
440.602234,75,1225.146425
905.0,57,1226.77227
905.0,57,1228.397999
905.0,57,1230.022554
409.091168,56,1231.6406
515.588715,75,1233.39689
64.390362,30,1233.618988
524.883566,75,1235.376752
901.666667,59,1237.015927
425.507091,51,1238.59833
493.098539,75,1240.354395
898.333333,61,1242.009506
898.333333,61,1243.668591
516.285501,75,1245.432798
472.01698,75,1248.410665
529.563536,75,1250.174871
454.122152,75,1251.9359
482.862178,75,1253.704584
520.894867,75,1255.486094
903.333333,58,1257.128381
390.957984,56,1258.769382
528.193983,75,1260.532872
896.666667,62,1262.202595
-301.640596,11,1262.283364
497.431869,75,1265.270319
73.008609,31,1265.498555
468.765728,75,1267.264731
524.085616,75,1269.028616
489.307426,75,1272.013151
453.067231,75,1273.777142
430.685384,75,1275.559041
901.666667,59,1277.212175
460.346435,75,1278.981713
896.666667,62,1280.658882
515.837599,75,1282.423715
471.924506,75,1284.193398
510.189857,75,1287.201414
900.0,60,1287.634954
477.227705,75,1290.637452
508.249215,75,1292.420746
444.858987,73,1294.185117
530.09011,75,1295.956198
443.87572,65,1297.651544
895.0,63,1299.336785
901.666667,59,1300.992596
900.0,60,1302.657221
416.698354,70,1304.404711
348.506854,51,1306.000909
459.433035,75,1307.770349
536.473948,75,1309.541961
474.127924,75,1311.314893
896.666667,62,1313.00148
898.333333,61,1314.676054
900.0,60,1316.343256
895.0,63,1318.031374
268.983999,44,1319.584382
477.52627,75,1321.36176
900.0,60,1323.028352
494.755466,75,1324.814966
523.343911,75,1326.596316
445.86123,75,1329.610173
398.587142,54,1330.002017
528.568486,75,1333.014079
422.094419,75,1334.797108
900.0,60,1336.469263
483.035304,75,1338.250969
515.174798,75,1340.032629
898.333333,61,1341.714817
905.0,57,1343.419113
905.0,57,1345.081388
511.932366,75,1346.881448
486.710742,75,1348.674137
908.333333,55,1350.315122
537.651846,75,1352.1039
524.439216,75,1353.891815
480.976387,69,1355.646496
423.942096,60,1357.324778
417.634606,61,1359.01042
506.710312,75,1360.801505
903.333333,58,1362.468493
536.193861,75,1364.26479
898.333333,61,1365.949221
903.333333,58,1367.616887
422.610751,68,1369.353608
287.644231,50,1370.959328
529.180819,75,1372.750689
497.584182,75,1375.790869
452.239545,75,1377.583519
475.217517,75,1379.38054
901.666667,59,1381.06322
402.694883,75,1382.860137
483.012741,75,1387.031971
539.234522,75,1388.832029
908.333333,55,1390.488599
900.0,60,1392.173735
446.90998,75,1393.977835
493.582911,75,1395.777411
479.965839,75,1398.831383
469.713183,75,1400.631928
525.626767,75,1402.431183
900.0,60,1404.125556
901.666667,59,1405.823101
900.0,60,1407.521387
900.0,60,1409.216812
898.333333,61,1410.925395
513.79287,75,1412.736625
901.666667,59,1414.432565
535.470229,75,1416.239023
488.509948,75,1418.042571
537.741084,75,1419.850072
505.224861,75,1421.655296
501.972916,75,1424.727425
210.176405,43,1425.038224
515.017214,75,1426.84364
423.580347,71,1429.891307
100.005522,36,1430.152863
466.874642,75,1431.959966
508.772386,75,1433.767498
445.99137,75,1436.842476
504.944933,75,1438.660035
394.835195,75,1440.474872
903.333333,58,1442.169323
901.666667,59,1443.868625
439.174122,57,1445.553954
478.379283,75,1447.376526
518.168778,75,1449.197991
898.333333,61,1450.914964
527.391642,75,1452.734022
529.146274,75,1454.55621
49.193168,30,1456.048656
900.0,60,1457.759768
516.807345,71,1459.580338
900.0,60,1461.282118
913.333333,52,1462.935054
915.0,51,1463.301533
465.962951,75,1466.394591
901.666667,59,1468.09392
542.045173,75,1469.909345
900.0,60,1471.616818
534.681041,75,1473.438288
890.0,66,1475.193731
480.663981,75,1477.01872
523.257556,75,1478.840966
501.449808,75,1480.678416
282.187745,51,1482.323514
180.316048,42,1483.932524
450.140223,58,1485.63639
69.064202,31,1485.861907
453.743921,75,1487.684067
511.269517,75,1490.794461
519.320448,75,1492.624101
898.333333,61,1494.348439
458.218682,75,1496.173979
900.0,60,1497.898813
485.344785,75,1499.735883
457.25882,75,1501.566528
-303.638006,18,1501.696193
505.185014,75,1504.817801
507.907068,75,1506.647244
430.705986,75,1508.481924
895.0,63,1510.226472
306.524135,51,1511.885936
525.826109,75,1513.720399
900.0,60,1515.444525
324.553762,52,1517.112497
101.756148,35,1517.364311
901.666667,59,1519.082138
492.182602,75,1520.920555
495.383076,75,1522.756782
448.771242,75,1525.890089
516.188861,75,1527.727438
901.666667,59,1529.456821
531.754161,75,1531.294209
58.979151,32,1531.524642
515.631531,75,1534.676401
435.440054,75,1536.521204
900.0,60,1538.277862
120.934869,34,1538.522035
900.0,60,1540.262263
901.666667,59,1541.987179
542.498878,75,1543.830215
536.169875,75,1545.676075
522.348743,75,1548.830696
898.333333,61,1549.271646
901.666667,59,1551.002258
468.785729,75,1554.159553
490.680834,75,1556.003474
155.552082,38,1556.286008
483.502778,75,1559.437198
421.416958,62,1559.90341
475.797075,75,1563.065145
493.023305,75,1564.918674
500.82609,75,1566.769881
421.43215,74,1568.61317
910.0,54,1570.315899
903.333333,58,1572.054074
463.767921,75,1573.91245
896.666667,62,1575.669073
528.131725,75,1577.521982
901.666667,59,1579.264651
506.4244,75,1581.12006
895.0,63,1582.887255
442.924343,75,2966.472036
492.686978,75,2969.694813
458.932729,75,2971.641401
900.0,60,2973.457076
901.666667,59,2975.293159
483.067114,75,2977.456206
492.455721,75,2979.332078
416.899454,75,2981.203042
514.345649,75,2983.07627
515.712418,75,2986.282746
500.970942,75,2988.150121
903.333333,58,2989.897795
455.828497,75,2991.770365
905.0,57,2993.515075
477.801699,75,2995.391041
484.250147,75,2997.262763
514.907062,75,2999.133495
540.366024,75,3001.009715
901.666667,59,3002.765576
492.719519,75,3004.639801
903.333333,58,3006.394227
503.88235,75,3009.60883
494.187979,75,3011.484401
900.0,60,3013.260822
908.333333,55,3014.990537
533.480737,75,3016.869483
898.333333,61,3018.643221
898.333333,61,3020.419361
511.976822,75,3022.299014
97.860529,35,3022.55477
522.335366,75,3024.435186
461.624417,75,3027.651975
898.333333,61,3029.434444
896.666667,62,3031.223542
456.630728,75,3033.107393
482.720689,75,3034.998381
526.992867,75,3036.88444
113.51243,36,3038.488398
428.870759,75,3040.39431
905.0,57,3042.147256
-34.474706,30,3042.365114
488.417843,75,3046.505704
485.413742,75,3049.728449
896.666667,62,3050.18148
900.0,60,3051.955821
537.719823,75,3055.214959
500.569901,75,3057.103183
901.666667,59,3058.872815
896.666667,62,3060.664132
516.77964,75,3062.557785
898.333333,61,3064.351287
901.666667,59,3066.132761
497.994682,75,3068.061328
477.079828,75,3069.969334
530.821763,75,3071.894898
506.304896,75,3074.829969
900.0,60,3077.335588
457.302247,75,3082.155919
541.808002,75,3084.282314
512.816758,75,3086.371423
524.560659,75,3089.206349
461.135384,75,3091.847259
502.323163,75,3094.001257
900.0,60,3095.85953
530.372547,75,3097.949597
905.0,57,3099.869593
522.503623,75,3103.589067
519.804762,75,3105.577093
903.333333,58,3107.487226
520.741902,75,3109.623681
900.0,60,3111.64623
537.084053,75,3113.823946
523.355913,75,3115.893885
518.326051,75,3118.672929
477.481736,75,3120.93693
516.373052,75,3124.255586
128.941383,37,3124.530285
524.258451,75,3126.50169
517.968222,75,3129.8617
898.333333,61,3130.30727
508.655583,75,3133.729957
901.666667,59,3135.630868
473.869691,75,3137.690052
900.0,60,3139.57355
484.303658,75,3141.672978
430.746979,75,3143.880379
509.815279,75,3146.008105
524.924482,75,3148.623358
508.746647,75,3153.253185
903.333333,58,3153.935169
900.0,60,3156.143037
903.333333,58,3158.243236
527.047321,75,3160.471808
400.627545,62,3162.383505
527.252893,75,3166.896269
521.943946,75,3168.963556
903.333333,58,3170.806769
906.666667,56,3172.690704
901.666667,59,3173.177035
511.106246,75,3177.68117
487.91149,75,3180.399772
487.313838,75,3183.322229
471.262426,75,3186.119371
282.088666,52,3188.052595
70.874374,31,3188.296896
541.610122,75,3191.849792
133.846441,36,3192.128391
903.333333,58,3194.035442
900.0,60,3195.963631
461.487028,75,3198.108338
455.190479,75,3200.453182
478.393932,75,3204.478498
203.33962,44,3204.87913
900.0,60,3206.732193
440.476783,75,3208.820882
485.885149,75,3212.152534
472.841306,75,3214.092096
504.557466,75,3216.22859
533.356312,75,3218.557493
898.333333,61,3220.392025
893.333333,64,3222.244544
900.0,60,3224.0917
502.880454,75,3226.021046
898.333333,61,3227.886802
519.249324,75,3229.839215
529.46656,75,3231.77667
374.885054,52,3233.542267
523.164778,75,3235.481166
901.666667,59,3237.301242
901.666667,59,3239.126248
515.098491,75,3241.057219
901.666667,59,3242.886886
901.666667,59,3244.70566
520.957968,75,3246.642546
524.744015,75,3249.972664
496.436482,75,3251.909255
449.654146,75,3253.955967
903.333333,58,3255.853814
473.085002,75,3258.027578
526.567584,75,3259.991572
518.657203,75,3261.95988
910.0,54,3263.758428
531.047632,75,3265.780871
903.333333,58,3267.607445
900.0,60,3269.467342
321.414447,46,3271.211037
389.350464,57,3273.038936
901.666667,59,3274.881731
517.307171,75,3276.833249
537.331849,75,3278.787069
509.767158,75,3280.74437
525.388522,75,3282.690556
905.0,57,3284.505994
900.0,60,3286.350225
901.666667,59,3288.200209
283.342009,41,3289.903717
911.666667,53,3291.837628
900.0,60,3293.681124
466.520776,75,3295.656126
506.903341,75,3297.612536
482.088657,75,3299.574626
895.0,63,3301.624325
52.70567,31,3303.399388
125.126291,35,3303.706823
900.0,60,3305.645615
56.016433,33,3307.503217
901.666667,59,3307.954967
426.222312,75,3311.418848
893.333333,64,3316.423791
468.986479,75,3323.116225
116.684008,37,3324.036407
905.0,57,3329.984827
511.230154,75,3336.516174
478.41094,75,3347.757802
445.839493,75,3354.227043
480.158971,75,3361.244414
43.913982,31,3362.001712
156.013006,36,3367.320275
453.424048,74,3373.493303
900.0,60,3379.617965
466.527546,75,3385.811296
896.666667,62,3391.751174
305.531328,44,3397.237325
484.865252,75,3403.438146
900.0,60,3409.278468
420.873,63,3415.193255
518.592728,75,3421.404767
471.095861,75,3427.631507
459.645937,75,3438.283567
50.716079,31,3439.047766
895.0,63,3446.484391
901.666667,59,3453.220845
462.531235,75,3459.71248
510.233944,75,3475.801058
463.601975,69,3482.818802
511.643529,67,3489.096138
434.516997,70,3500.336928
392.813728,54,3501.757594
537.206878,75,3512.838266
-26.710293,26,3513.542156
447.208706,75,3520.974742
534.468582,75,3529.899701
505.938702,75,3538.868993
-303.461135,16,3545.080018
903.333333,58,3552.260335
292.461354,45,3553.790364
901.666667,59,3560.947691
459.175149,75,3568.160635
905.0,57,3574.6742
895.0,63,3581.351483
537.421011,75,3588.595648
436.16978,75,3601.136005
896.666667,62,3607.663896
905.0,57,3609.069272
900.0,60,3615.708124
542.382556,75,3627.740676
397.3491,62,3634.543056
529.674403,75,3641.810295
901.666667,59,3648.803341
905.0,57,3656.361986
900.0,60,3658.053101
898.333333,61,3665.425382
321.970447,56,3672.420282
900.0,60,3680.507918
478.966892,75,3687.777083
903.333333,58,3694.867374
900.0,60,3703.909631
485.135378,43,3711.567978
416.801899,56,3719.734384
523.783111,75,3728.084727
903.333333,58,3739.907663
392.170075,58,3750.181577
454.924443,75,3758.379166
905.0,57,3765.933043
900.0,60,3772.941566
900.0,60,3780.048607
534.200318,75,3787.516342
474.132869,75,3795.179483
896.666667,62,3803.155543
503.899087,75,3811.725885
483.18036,75,3821.602029
517.778077,75,3835.665478
404.529041,60,3837.587712
900.0,60,3845.717574
905.0,57,3853.273324
129.795964,38,3860.350449
522.77584,75,3868.564141
525.833535,75,3876.464218
499.668537,75,3884.484506
901.666667,59,3892.180935
905.0,57,3899.465804
898.333333,61,3906.711936
424.456655,49,3914.51204
384.953198,50,3921.979707
533.46212,75,3930.870239
901.666667,59,3940.200083
408.161291,56,3947.87542
501.302019,75,3956.28061
444.891863,75,3964.585502
438.00116,75,3971.664975
903.333333,58,3978.50888
523.56818,75,3985.624969
900.0,60,3993.172659
900.0,60,4001.381363
448.676897,64,4009.747792
516.367469,75,4018.514878
898.333333,61,4025.973497
537.120348,75,4033.593845
481.29851,75,4044.416615
896.666667,62,4046.283173
513.738191,75,4048.238284
449.780294,60,4050.097932
903.333333,58,4051.938737
898.333333,61,4053.800414
499.854611,75,4055.763047
906.666667,56,4057.605645
905.0,57,4059.445882
447.91927,75,4061.437161
518.505507,75,4063.406192
898.333333,61,4065.331174
474.462078,75,4067.310674
539.428139,75,4069.277877
451.719937,73,4071.23316
482.162489,75,4073.210156
530.151554,75,4076.643668
285.662724,35,4076.876133
508.556496,75,4078.855398
901.666667,59,4080.719593
478.903226,75,4082.693225
501.649163,75,4086.143891
145.975321,35,4086.377975
896.666667,62,4088.286994
903.333333,58,4090.145611
508.579402,75,4092.121746
81.091462,34,4093.825968
903.333333,58,4095.690933
126.826785,32,4095.907398
-92.247318,22,4097.543392
901.666667,59,4097.90447
306.683482,42,4099.519611
500.894755,75,4101.324783
903.333333,58,4103.085779
905.0,57,4104.788481
529.758073,75,4106.59502
901.666667,59,4108.306717
475.38928,75,4110.115533
520.045309,75,4111.923299
906.666667,56,4113.622583
393.104892,54,4115.310296
481.72127,75,4117.125444
900.0,60,4118.847766
483.36441,75,4120.665194
405.19268,60,4122.386871
474.880769,75,4125.563709
537.82427,75,4127.382923
457.999228,75,4129.21913
451.690402,75,4131.031734
468.712269,71,4132.829166
526.333929,75,4134.646838
501.86202,75,4137.83062
515.403605,75,4139.649993
269.49124,42,4139.903949
898.333333,61,4141.638508
536.409753,75,4144.82445
901.666667,59,4145.180449
900.0,60,4146.925002
526.063942,75,4150.109731
433.223858,63,4151.858906
515.619224,75,4153.723212
516.955015,75,4155.542855
901.666667,59,4157.266507
103.164197,38,4157.49608
901.666667,59,4159.216716
900.0,60,4160.944654
509.123358,75,4162.765723
900.0,60,4164.502415
522.827057,75,4167.69167
903.333333,58,4168.046491
898.333333,61,4169.793923
532.160491,75,4172.988284
472.233743,75,4174.816133
466.821933,75,4176.639145
441.857915,75,4178.463869
509.321276,75,4180.298663
419.243356,69,4182.087431
491.870685,75,4185.300464
460.7479,75,4187.124753
903.333333,58,4188.853287
473.636926,75,4192.63745
906.666667,56,4194.355513
908.333333,55,4194.687562
895.0,63,4196.441497
898.333333,61,4198.187493
510.117055,75,4201.391044
291.998195,44,4201.666173
901.666667,59,4203.401149
898.333333,61,4205.161597
497.694022,75,4207.081649
905.0,57,4208.824401
444.671376,70,4210.664434
458.958912,75,4212.739612
431.973103,75,4217.356306
459.77559,70,4219.751976
470.285631,75,4221.795454
900.0,60,4223.603303
513.709545,75,4225.516433
497.002204,75,4227.372369
432.609324,56,4229.099413
431.942765,72,4230.916822
494.056444,75,4232.780465
900.0,60,4234.529188
443.503923,61,4236.28312
900.0,60,4238.030126
898.333333,61,4239.786798
481.467776,75,4241.626309
891.666667,65,4243.403883
903.333333,58,4245.138916
438.827608,75,4246.981202
490.102716,75,4250.226861
891.666667,65,4252.003416
471.517611,75,4253.894998
901.666667,59,4255.676833
901.666667,59,4257.420633
900.0,60,4259.181081
900.0,60,4260.929719
495.304953,75,4262.771516
485.158871,75,4264.615277
508.690385,75,4266.457695
488.270425,75,4268.299024
896.666667,62,4270.059246
515.163495,75,4271.908803
479.925763,75,4275.148466
900.0,60,4275.520574
898.333333,61,4277.28283
498.862204,75,4280.531407
903.333333,58,4280.884861
505.017142,75,4284.117812
504.400325,75,4285.964312
474.770083,75,4287.810251
485.046528,75,4289.655526
901.666667,59,4291.404632
900.0,60,4293.163421
527.73619,75,4295.015152
403.805685,50,4296.708256
898.333333,61,4298.468314
304.688031,44,4300.127972
901.666667,59,4301.878717
893.333333,64,4303.655323
533.242702,75,4305.500307
256.12058,42,4305.755353
351.524332,50,4307.46018
463.224966,75,4309.32883
507.372659,75,4311.190364
525.160929,75,4314.428707
60.62628,32,4314.62502
520.76803,75,4316.85235
431.229066,74,4319.213185
517.191145,75,4322.73041
901.666667,59,4324.855103
468.747621,75,4326.900491
-105.739414,20,4327.030141
526.659286,75,4329.065452
900.0,60,4331.11919
515.712619,75,4333.138463
494.09777,75,4336.551184
898.333333,61,4336.938364
435.246816,75,4340.254775
403.42876,64,4342.227835
517.009692,75,4344.416658
898.333333,61,4346.440574
400.686145,56,4348.237275
908.333333,55,4350.210304
389.453255,54,4350.584772
903.333333,58,4352.593112
500.821419,75,4354.56594
524.106232,75,4357.912926
901.666667,59,4359.700391
900.0,60,4360.097711
444.446012,75,4363.422963
523.792222,75,4365.326849
893.333333,64,4367.172245
524.716763,75,4369.213059
901.666667,59,4371.139873
375.946685,60,4373.091842
456.679849,75,4374.99132
465.283842,75,4376.869051
500.028426,75,4378.900682
532.326568,69,4380.840731
509.703524,75,4384.134915
529.332324,75,4386.061217
372.853081,57,4388.0712
483.817207,75,4389.956434
896.666667,62,4391.77317
901.666667,59,4393.67905
900.0,60,4395.521988
446.543609,75,4397.479736
443.169962,75,4399.391614
906.666667,56,4401.167013
446.025246,75,4403.067965
447.833679,62,4404.888795
451.821872,75,4406.792351
533.186526,75,4408.800362
500.857251,75,4412.354074
901.666667,59,4412.752245
375.669622,59,4414.73116
443.134023,75,4418.057242
890.0,66,4419.905916
905.0,57,4420.253889
903.333333,58,4422.002296
473.607276,75,4425.248905
529.440247,75,4427.176394
488.711866,75,4429.042362
531.959957,75,4430.899169
900.0,60,4432.837979
898.333333,61,4434.774046
503.458309,75,4436.771638
513.613132,75,4438.67529
906.666667,56,4440.4542
513.178359,75,4442.971182
896.666667,62,4445.076011
900.0,60,4446.990589
385.459259,65,4448.931817
900.0,60,4450.919294
896.666667,62,4452.774193
891.666667,65,4454.648678
540.203629,75,4456.693482
900.0,60,4458.95321
903.333333,58,4461.763996
480.461112,75,4464.89047
514.664834,75,4469.537982
903.333333,58,4469.896936
485.618261,75,4473.47281
405.625198,37,4473.706069
453.13103,75,4475.838532
454.938603,62,4477.726913
484.04933,75,4480.991269
903.333333,58,4481.349123
532.037501,75,4484.676309
898.333333,61,4486.524576
458.936446,75,4488.498586
