#{"t_start": 1626709518.6805196, "env_id": "jtr-modelless-v1"}
r,l,t
895.0,63,333.238404
905.0,57,334.241326
895.0,63,335.363474
499.69258,75,336.682752
901.666667,59,337.723098
480.071743,75,339.044031
528.367048,75,340.362961
905.0,57,341.371955
505.902495,75,342.692234
540.601456,75,344.009788
216.674034,46,344.820309
508.317993,75,346.140011
265.125451,47,346.96609
524.641336,75,348.28719
500.179761,75,349.608179
494.281276,75,350.928311
440.021288,71,352.183077
525.068809,75,353.502928
463.972756,75,356.5586
517.022538,75,357.879339
906.666667,56,358.866903
906.666667,56,359.854242
458.381423,75,361.175299
535.990941,75,362.496659
242.620154,45,363.29406
900.0,60,364.352624
489.509916,75,365.677583
526.930347,75,366.99716
450.975371,64,368.125587
898.333333,61,369.201514
447.451162,75,370.521864
900.0,60,371.57585
280.444261,51,372.472423
898.333333,61,373.546936
900.0,60,374.604955
895.0,63,375.724605
505.375684,75,377.077127
441.081518,75,378.914651
527.177241,75,380.420146
898.333333,61,381.543426
472.077841,75,382.876004
512.524676,75,384.213655
898.333333,61,385.290808
903.333333,58,386.334878
900.0,60,387.390639
540.790241,75,388.711865
901.666667,59,389.757761
475.76324,75,391.079397
454.707675,73,392.36385
502.513154,75,393.680975
908.333333,55,394.649449
905.0,57,395.653901
478.616119,75,396.97606
451.154524,61,398.050346
469.158405,75,399.376036
436.055132,75,400.695428
517.652509,75,402.017626
895.0,63,403.125968
903.333333,58,404.149008
509.520142,75,405.474563
442.814513,71,406.726422
895.0,63,407.83971
915.0,51,408.746052
471.715081,75,410.067513
455.234573,75,411.388186
537.97707,75,412.706014
491.056008,75,414.031739
903.333333,58,415.051362
469.576702,75,416.372748
538.701352,75,417.690116
535.686375,75,419.012234
513.725156,75,420.33502
530.7926,75,421.657103
537.258107,75,422.978981
532.662885,75,424.301927
447.168629,75,425.623993
516.792257,75,426.949926
204.317431,45,427.742223
533.789376,75,429.067097
456.672939,75,430.387707
524.79596,75,431.709884
533.795823,75,433.03178
531.980057,75,434.358097
535.241694,75,435.679769
471.906993,75,436.999199
430.989709,61,438.074474
476.454463,75,439.398895
901.666667,59,440.438103
893.333333,64,441.578535
462.46415,75,442.902282
527.946295,75,444.226653
901.666667,59,445.264806
473.065152,75,446.586098
898.333333,61,447.661479
526.74542,75,448.985482
898.333333,61,450.063183
523.126595,75,451.386149
449.0788,75,452.708076
908.333333,55,453.681072
906.666667,56,454.668491
903.333333,58,455.69504
481.456886,75,457.015584
901.666667,59,458.078174
471.559013,75,459.401979
900.0,60,460.459814
525.2975,75,461.783102
528.663309,75,463.105837
304.969809,49,463.968089
896.666667,62,465.064123
903.333333,58,466.091228
525.633612,75,467.424887
905.0,57,468.430788
903.333333,58,469.455122
525.265973,75,470.779493
505.952704,75,472.103059
263.574157,49,472.966826
521.312874,75,474.291481
504.790298,75,475.61287
431.801574,60,476.671773
905.0,57,477.679994
900.0,60,478.737967
900.0,60,479.796242
474.335024,75,481.119402
893.333333,64,482.248608
896.666667,62,483.340149
510.081389,75,484.662405
900.0,60,485.724283
905.0,57,486.729245
900.0,60,487.786926
-305.853797,28,488.281009
504.733181,75,489.606776
518.375718,75,490.931661
896.666667,62,492.028538
895.0,63,493.142262
900.0,60,494.202006
901.666667,59,495.246493
900.0,60,496.307137
450.909921,75,497.631307
903.333333,58,498.657166
535.471554,75,499.988833
528.6866,75,501.314308
489.861886,75,502.635773
906.666667,56,503.625899
512.104847,75,504.949351
901.666667,59,505.989685
504.825195,75,507.312898
903.333333,58,508.33548
450.247912,75,509.656911
898.333333,61,510.748934
508.104555,75,512.130884
475.047684,75,513.517346
443.273265,75,514.864312
498.028409,75,516.194735
472.946298,74,517.51699
893.333333,64,518.652964
336.109754,56,519.651175
895.0,63,520.769519
507.778206,75,522.14057
151.012796,33,522.736702
494.032991,75,524.165656
452.813547,75,525.538732
451.620781,75,526.871311
901.666667,59,527.924429
535.742268,75,529.256867
478.806709,75,530.591168
504.591867,75,531.935014
491.066032,75,533.267095
513.765571,75,536.638971
901.666667,59,537.707226
540.792443,75,539.043345
516.057338,75,540.391912
469.101156,75,541.725069
301.526353,48,542.631169
903.333333,58,543.668028
520.713209,75,545.001173
471.500415,69,546.226756
472.138727,75,547.566279
898.333333,61,548.652619
436.995645,68,549.8576
521.472635,75,551.237956
526.138973,75,552.58887
903.333333,58,553.628361
116.234107,41,554.371412
906.666667,56,555.359897
900.0,60,556.421327
896.666667,62,557.526651
503.518562,75,558.858112
903.333333,58,559.915756
491.543944,75,561.251421
898.333333,61,562.339433
522.391872,75,563.685227
517.217537,75,565.011948
401.927422,49,565.881594
528.152617,75,567.207911
462.630778,75,568.539659
503.048124,75,569.881944
486.564154,75,571.217065
527.712807,75,572.539428
536.170124,75,573.866186
898.333333,61,574.952435
195.929508,43,575.715382
453.428937,75,577.046078
895.0,63,578.159921
504.774468,75,579.485944
529.880191,75,580.81196
467.843878,75,582.138273
901.666667,59,583.178469
522.588602,75,584.504837
900.0,60,585.567055
900.0,60,586.634497
900.0,60,587.707214
896.666667,62,588.810087
532.548724,75,590.142233
502.554971,75,591.469752
450.287295,75,592.805652
440.067577,70,594.090045
465.191606,75,595.610927
905.0,57,596.621937
900.0,60,597.881692
359.128017,49,598.993918
499.506554,75,600.436312
484.79586,75,601.78107
177.136761,40,602.520749
900.0,60,603.587768
498.523503,75,604.922201
469.251562,75,606.255199
903.333333,58,607.328628
240.811927,47,608.161037
466.851185,75,609.497828
527.625512,75,610.823171
509.499178,75,612.152486
522.424195,75,613.48089
265.245197,41,614.20813
461.103101,75,615.54161
905.0,57,616.64938
510.436169,75,617.978785
901.666667,59,619.022755
457.706725,75,620.348828
520.009935,75,621.677742
477.295167,75,623.004395
498.16056,75,624.332184
222.207907,43,625.091555
480.696123,75,626.421444
534.984369,75,627.746697
96.084149,39,628.436178
383.737146,52,629.355931
427.656241,56,630.348295
448.257543,73,631.657894
501.099007,75,633.021666
502.337032,75,634.389672
903.333333,58,635.437599
532.575466,75,636.768993
525.507622,75,638.106742
443.962225,68,639.319646
373.140171,52,640.264968
479.936508,75,641.601813
475.502755,75,642.945135
515.347864,75,644.280483
487.487504,75,645.661431
497.365644,75,647.082602
439.472642,75,648.49668
896.666667,62,649.597013
898.333333,61,650.684609
479.903728,75,652.012046
414.75039,56,653.005629
531.25709,75,654.334754
910.0,54,655.290892
905.0,57,656.298426
80.870767,33,656.883619
481.075238,75,658.209038
903.333333,58,659.235693
489.503622,75,660.568796
512.899683,75,661.897401
531.543595,75,663.229496
202.589741,41,663.967342
512.36188,75,665.381682
493.307471,75,666.807678
440.447317,75,668.15116
903.333333,58,669.184321
900.0,60,670.243954
485.994854,75,671.580323
900.0,60,672.648184
435.768236,73,673.956511
498.868003,75,675.298102
898.333333,61,676.385416
417.362373,64,677.531324
898.333333,61,678.624071
446.272766,63,679.751261
437.428722,75,681.090163
896.666667,62,682.200901
890.0,66,683.379136
514.643597,75,684.719169
428.674551,64,685.865669
900.0,60,686.932811
898.333333,61,688.018468
895.0,63,689.143129
905.0,57,690.162229
528.012596,75,691.501777
906.666667,56,692.503407
896.666667,62,693.608031
898.333333,61,694.701784
526.443233,75,696.043355
492.124347,75,697.376792
522.855393,75,698.76427
900.0,60,699.834034
526.439539,75,701.172202
524.461915,75,702.507133
905.0,57,703.525279
492.9923,75,704.864058
451.321671,66,706.044631
903.333333,58,707.072753
507.869973,75,708.40747
483.272143,75,709.743579
903.333333,58,710.782291
235.595849,43,711.551523
901.666667,59,712.602353
294.480872,49,713.475641
503.019165,75,714.813991
901.666667,59,717.641542
208.099587,46,718.695601
500.218608,75,720.133081
908.333333,55,721.12799
896.666667,62,722.254524
444.532503,62,723.444184
517.938001,75,724.787334
488.489437,75,726.127108
437.190483,75,727.514884
901.666667,59,728.581686
529.379056,75,729.947776
529.380223,75,731.295791
437.147463,75,732.639024
527.894558,75,733.969986
469.541933,75,735.42273
142.369214,37,736.129297
901.666667,59,737.192675
901.666667,59,738.276724
466.294076,75,739.727762
542.68485,75,741.109688
523.358982,75,742.447898
471.689243,75,743.791609
525.765636,75,745.140714
905.0,57,746.156052
502.190305,75,747.526206
497.699132,75,748.939353
528.843661,75,750.349763
434.086755,75,751.79128
900.0,60,752.874095
489.59347,75,754.211826
896.666667,62,755.316127
490.691733,75,756.654961
520.451396,75,757.995518
473.874872,75,759.333567
510.626795,75,760.668908
524.119394,75,762.008474
898.333333,61,763.107128
905.0,57,764.12202
901.666667,59,765.182377
905.0,57,766.19821
497.574082,75,767.537379
898.333333,61,768.623507
537.885539,75,769.959388
901.666667,59,771.016229
450.373237,75,772.354423
444.041894,68,773.569162
901.666667,59,774.621323
515.597951,75,775.95877
905.0,57,776.976938
511.451227,75,778.3154
493.501791,75,779.653022
513.99895,75,780.990422
903.333333,58,782.031432
529.920399,75,783.371054
905.0,57,784.388873
492.741065,75,785.730357
534.288089,75,787.072386
488.102697,75,788.411487
898.333333,61,789.502165
442.666888,75,790.84226
537.609123,75,792.185998
901.666667,59,793.241052
903.333333,58,794.276172
496.891511,75,795.628086
526.866475,75,796.968672
465.418686,70,798.221946
455.893877,75,799.564819
463.768177,75,800.90874
524.211086,75,802.252347
434.61724,70,803.506548
901.666667,59,804.562479
447.915075,72,805.850835
541.255198,75,807.197534
490.433595,75,808.538459
898.333333,61,809.63103
468.342988,73,810.94074
462.091857,75,812.286166
893.333333,64,813.434664
903.333333,58,814.473494
516.7061,75,815.818963
503.749797,75,817.162823
359.855093,55,818.147771
389.734617,66,819.338235
898.333333,61,820.432097
486.089724,75,821.783823
895.0,63,822.91417
522.152077,75,824.259631
898.333333,61,825.360925
508.260714,75,826.717124
449.398725,75,828.064022
903.333333,58,829.105513
181.885315,39,829.805278
517.083036,75,831.155479
901.666667,59,832.216763
246.629429,44,833.006527
900.0,60,834.087655
491.382169,75,835.4393
527.41782,75,836.787293
896.666667,62,837.899864
526.576056,75,839.246364
537.519903,75,840.596452
435.464067,62,841.711802
245.380031,46,842.539876
538.040698,75,843.891756
540.979447,75,845.243824
905.0,57,846.270865
527.129103,75,847.620924
526.012776,75,848.973593
531.908791,75,850.326047
896.666667,62,851.441635
910.0,54,852.412789
476.58181,75,853.764907
498.664499,75,855.117954
534.108136,75,856.478498
349.225212,47,857.326175
896.666667,62,858.455569
898.333333,61,859.561931
906.666667,56,860.573064
900.0,60,861.653463
130.401435,37,862.319265
430.391074,71,863.604458
900.0,60,864.687485
898.333333,61,865.78414
518.98468,75,867.139456
531.586993,75,868.505812
896.666667,62,869.632996
906.666667,56,870.646426
903.333333,58,871.696244
435.43304,64,872.8582
441.486736,75,874.222071
898.333333,61,875.325356
901.666667,59,876.395411
442.021013,58,877.447136
540.420835,75,878.808997
901.666667,59,879.878556
898.333333,61,880.988219
901.666667,59,882.064302
530.953666,75,883.433262
443.70354,68,884.670568
433.995326,75,886.0385
898.333333,61,887.159817
504.451437,75,888.524235
503.863559,75,889.941271
898.333333,61,891.052011
533.282846,75,892.412106
901.666667,59,893.476815
900.0,60,894.563536
499.506872,75,895.920071
288.000368,49,896.810749
450.860523,75,900.290374
497.920918,75,901.647805
898.333333,61,902.75515
492.036499,75,904.117431
908.333333,55,905.11657
903.333333,58,906.169355
901.666667,59,907.241614
524.455154,75,908.604636
490.297043,75,909.971048
901.666667,59,911.041615
384.90122,69,912.296621
510.088234,75,913.663789
901.666667,59,914.736486
496.245022,75,916.096536
900.0,60,917.18468
497.24239,75,918.550753
903.333333,58,919.605088
475.543073,75,920.970144
496.220642,75,922.332559
521.916047,75,923.699325
528.378266,75,925.063672
898.333333,61,926.171924
328.497998,51,927.099747
522.916951,75,928.467564
520.079271,75,929.834203
529.582219,75,931.19874
525.167369,75,932.564128
908.333333,55,933.565617
225.604954,42,934.329368
905.0,57,935.365434
901.666667,59,936.439296
900.0,60,937.533179
483.763349,75,938.903125
881.666667,71,940.198128
378.792671,60,941.290124
898.333333,61,942.402801
540.426845,75,943.770535
898.333333,61,944.882308
495.722459,75,946.253773
510.092021,75,947.624417
524.811515,75,948.990865
900.0,60,950.08401
451.265341,75,951.455671
451.547827,75,952.828056
533.759373,75,954.200406
896.666667,62,955.332628
898.333333,61,956.448916
896.666667,62,957.582121
898.333333,61,958.695819
901.666667,59,959.774407
153.105893,39,960.48675
515.29122,75,961.860018
898.333333,61,962.975386
901.666667,59,964.053042
460.134171,71,965.349854
516.994689,75,966.725272
501.224498,75,968.095675
905.0,57,969.154721
901.666667,59,970.249972
462.113308,66,971.461985
526.525936,75,972.837085
905.0,57,973.87966
507.307509,75,975.253638
446.145345,75,976.62747
901.666667,59,977.708649
896.666667,62,978.842509
923.333333,46,979.690267
901.666667,59,980.771918
448.973954,62,981.909064
482.630703,74,983.264856
503.397994,75,984.641894
530.805187,75,986.018252
896.666667,62,987.156219
445.256255,75,988.529694
519.53526,75,989.908257
533.522878,75,991.28656
896.666667,62,992.424617
895.0,63,993.579195
522.978583,75,994.954159
523.543033,75,996.332932
247.140889,47,997.195629
397.578006,51,998.131053
530.485905,75,999.507903
457.708064,75,1000.886366
449.07944,70,1002.173532
539.991867,75,1003.551422
485.874486,75,1004.934237
905.0,57,1005.986039
441.089052,73,1007.331023
491.25348,75,1008.711306
483.145875,75,1010.089647
898.333333,61,1011.227612
407.858274,62,1012.368269
517.896495,75,1013.750783
903.333333,58,1014.81694
898.333333,61,1015.941714
905.0,57,1016.992088
517.161117,75,1018.372641
511.142086,75,1019.757448
901.666667,59,1020.844452
526.694636,75,1022.224994
461.692472,75,1023.606431
411.614034,75,1024.984421
411.401438,75,1026.37497
470.563356,75,1027.852359
512.849318,75,1029.235837
515.107936,75,1030.6176
428.419014,75,1032.004982
895.0,63,1033.165853
498.360071,75,1034.547869
428.264543,72,1035.883983
903.333333,58,1036.95324
900.0,60,1038.061933
501.009165,75,1039.44752
901.666667,59,1040.533875
472.313373,75,1041.917801
910.0,54,1042.913996
481.061922,75,1044.30106
321.222864,56,1045.334568
514.790636,75,1046.721107
321.552213,57,1047.769907
898.333333,61,1048.893637
895.0,63,1050.056406
533.754955,75,1051.445176
903.333333,58,1052.515913
903.333333,58,1053.589306
508.230982,75,1054.974354
523.037338,75,1056.361272
178.325437,40,1057.099046
901.666667,59,1058.187518
473.824386,75,1059.581885
483.987688,66,1060.812604
903.333333,58,1061.884891
452.390383,75,1063.269954
900.0,60,1064.379866
314.513022,54,1065.382324
489.130449,75,1066.768504
519.854398,75,1068.155481
896.666667,62,1069.302573
903.333333,58,1070.376142
435.761571,75,1071.767602
531.12701,75,1073.154948
521.974155,75,1074.543456
114.92994,31,1075.118611
518.686817,75,1076.506255
900.0,60,1077.620029
891.666667,65,1078.822623
537.059265,75,1080.213777
525.265687,75,1081.601879
903.333333,58,1082.675913
524.801269,75,1086.245993
508.711214,75,1087.634637
487.457478,75,1089.024587
144.581155,36,1089.691365
517.760379,75,1091.082741
435.929337,66,1092.306262
496.405748,75,1093.697047
906.666667,56,1094.735699
530.128185,75,1096.127494
475.755271,75,1097.520829
900.0,60,1098.638266
901.666667,59,1099.763615
543.303516,75,1101.160676
479.872016,75,1102.55441
896.666667,62,1103.706023
903.333333,58,1104.782408
510.923075,75,1106.174273
502.972158,75,1107.568405
903.333333,58,1108.646017
510.81432,75,1110.037109
901.666667,59,1111.131961
900.0,60,1112.248734
236.289299,42,1113.031384
514.526288,75,1114.425324
898.333333,61,1115.560469
506.720538,75,1116.95769
895.0,63,1118.128635
908.333333,55,1119.151473
537.918839,75,1120.544434
896.666667,62,1121.703489
527.433807,75,1123.108273
495.864512,75,1124.508072
901.666667,59,1125.616914
470.285445,75,1127.014526
471.194246,75,1128.422861
422.917631,73,1129.780829
475.623777,75,1131.180407
905.0,57,1132.241544
901.666667,59,1133.337467
898.333333,61,1134.474862
900.0,60,1135.591277
402.278119,50,1136.523988
900.0,60,1137.641264
901.666667,59,1138.739577
453.638212,75,1140.137726
467.667398,72,1141.478301
259.361325,41,1142.241101
895.0,63,1143.415896
506.266791,75,1144.814637
474.878539,75,1146.217013
905.0,57,1147.278462
506.878649,75,1148.674566
531.597905,75,1150.073848
514.015394,75,1151.47415
900.0,60,1152.595513
529.896747,75,1154.000817
898.333333,61,1155.138976
445.030482,75,1156.540291
903.333333,58,1157.624838
499.643999,75,1159.027144
903.333333,58,1160.110593
452.242401,75,1161.511903
905.0,57,1162.574906
511.904709,75,1163.975128
505.751417,75,1165.375703
525.847292,75,1166.779007
230.577192,46,1167.642358
898.333333,61,1168.781896
532.734775,75,1170.18347
519.434959,75,1171.589205
484.624363,75,1172.992067
903.333333,58,1174.075452
539.491116,75,1175.479299
903.333333,58,1176.566617
898.333333,61,1177.706261
901.666667,59,1178.807908
908.333333,55,1179.836396
445.847486,75,1181.242028
898.333333,61,1182.386616
430.870083,75,1183.789836
901.666667,59,1184.897074
445.153112,75,1186.308792
482.533193,75,1187.718187
464.028571,75,1189.121545
539.470877,75,1190.525443
529.521835,75,1191.93256
906.666667,56,1192.981916
469.306136,75,1194.388704
539.579588,75,1195.793701
896.666667,62,1196.959977
903.333333,58,1198.049426
513.325677,75,1199.460611
466.213911,75,1200.868328
898.333333,61,1202.012575
901.666667,59,1203.122151
513.024027,75,1204.530664
462.941925,75,1205.942474
457.955504,75,1207.352045
901.666667,59,1208.459437
900.0,60,1209.587966
900.0,60,1210.714301
908.333333,55,1211.752173
519.460097,75,1213.165229
910.0,54,1214.179341
896.666667,62,1215.345854
901.666667,59,1216.453864
534.310221,75,1217.864836
901.666667,59,1218.976501
898.333333,61,1220.124648
898.333333,61,1221.294909
509.178617,75,1222.7066
517.168289,75,1224.118817
908.333333,55,1225.153678
516.824757,75,1226.566466
425.527047,75,1227.985322
513.990175,75,1229.399198
489.824597,75,1230.814196
908.333333,55,1231.853567
511.35047,75,1233.267648
442.551893,72,1234.623514
903.333333,58,1235.717762
468.222257,75,1237.134048
492.989825,75,1238.547048
474.719267,75,1239.962718
493.919959,75,1241.37804
903.333333,58,1242.477037
901.666667,59,1243.593732
538.384525,75,1245.011842
424.845173,75,1246.430293
529.463028,75,1247.852499
459.989685,75,1249.270886
898.333333,61,1250.424691
515.638551,75,1251.848026
520.859946,75,1253.266778
507.446282,75,1254.685271
903.333333,58,1255.779479
903.333333,58,1256.876442
519.298484,75,1258.298462
526.080354,75,1259.721879
901.666667,59,1260.840902
900.0,60,1261.978067
503.609702,75,1263.4042
903.333333,58,1264.502293
903.333333,58,1265.600787
522.010251,75,1267.025064
487.265389,75,1268.453075
519.408114,75,1269.873719
906.666667,56,1270.934369
530.519079,75,1272.357931
449.924456,75,1275.820415
898.333333,61,1276.978954
900.0,60,1278.119601
905.0,57,1279.203421
896.666667,62,1280.381567
451.736333,75,1281.805944
908.333333,55,1282.849646
532.71993,75,1284.274903
419.257779,70,1285.60533
888.333333,67,1286.878212
896.666667,62,1288.056999
901.666667,59,1289.179036
505.570854,75,1290.607705
