#{"t_start": 1626279733.2108138, "env_id": "jtr-v1"}
r,l,t
305.443287,24,5308.831321
305.573589,25,5335.659434
376.055564,29,5369.644303
840.773426,68,5442.226598
672.40747,51,5499.353109
247.275048,21,5521.452031
-1.641709,40,5567.20074
644.083967,49,5619.038852
819.008051,61,5687.049971
359.608201,28,5716.842053
363.266734,28,5750.221598
646.05157,50,5803.616888
645.344932,49,5859.257549
782.072762,46,5911.609476
592.301935,44,5963.618041
264.374108,22,5987.768374
243.822672,21,6010.857888
590.100942,45,6063.522366
408.105656,31,6097.519025
227.367046,19,6118.198171
621.30702,47,6173.213998
271.88186,22,6197.532696
741.609706,54,6259.992064
581.242215,41,6305.461351
222.046629,19,6328.579956
347.802717,28,6358.470933
383.867065,29,6389.121943
507.482442,37,6431.310232
321.893095,26,6458.809679
243.453128,21,6480.98689
648.056568,49,6535.889092
300.062979,24,6560.997467
370.623895,28,6590.588888
288.969986,24,6618.962404
369.199473,29,6649.800829
827.929011,61,6717.20424
255.751372,21,6739.285352
463.711155,36,6778.162355
334.073273,26,6808.961912
284.011625,24,6834.780194
624.807057,42,6879.582006
233.208548,21,6905.161102
279.621271,22,6929.169142
834.354485,63,6999.917173
707.333572,52,7055.287321
604.60682,44,7105.442951
277.592093,22,7128.892891
332.671308,27,7157.654836
562.078519,40,7203.420383
629.681441,42,7248.092843
269.058577,22,7271.271696
639.921038,49,7326.06633
297.523939,24,7351.840816
540.891994,39,7396.268767
679.672904,50,7449.237525
650.956396,48,7503.909247
278.056116,23,7528.360593
627.897607,39,7572.715995
844.579174,68,7645.498943
680.747591,50,7701.910744
262.424513,21,7724.239854
212.558333,20,7745.599489
571.201406,38,7789.005957
574.195139,38,7829.51036
816.661051,54,7890.17694
606.252883,38,7931.012752
400.276849,30,7965.92904
247.963592,20,7987.764441
232.802903,20,8008.759662
289.435048,23,8032.966284
617.364448,47,8085.867646
211.68277,18,8105.066495
723.660856,51,8162.538358
579.328926,43,8208.436817
349.022117,27,8240.028698
494.770028,36,8279.420177
678.055105,48,8330.897295
719.237606,52,8389.636411
344.764682,27,8418.999568
252.342608,22,8445.576459
246.877432,20,8467.043236
212.546465,18,8486.307668
397.978644,31,8519.118771
635.637711,40,8565.231856
630.97844,42,8609.874504
701.315582,53,8669.457564
261.504775,22,8692.833297
402.155572,32,8729.956366
244.025788,19,8750.395485
713.615212,53,8807.473463
439.742532,33,8845.753225
249.877355,20,8867.115426
302.749489,23,8892.392155
796.519413,57,8956.834741
638.84309,49,9011.936601
554.863398,41,9055.865207
319.762711,26,9083.273799
259.396781,21,9108.314012
638.861244,47,9158.097399
545.312889,41,9204.430366
855.960086,64,9272.950747
678.564845,49,9327.886203
794.681131,60,9395.30813
657.699986,50,9448.279457
676.353986,52,9508.762402
780.901855,58,9572.890608
450.796994,34,9614.058767
763.158924,56,9675.942228
236.276937,21,9702.355181
239.020833,20,9724.469504
257.24643,21,9747.559997
735.708896,54,9810.690069
314.598856,25,9838.825358
321.076056,25,9867.905861
215.541786,18,9891.147859
285.017132,23,9916.118334
266.820848,23,9941.166907
289.086466,24,9966.607641
819.995065,53,10025.885654
496.372316,38,10065.944043
565.857033,43,10114.791339
609.800956,47,10164.32931
842.257119,65,10236.18902
728.307593,44,10285.858174
414.278297,31,10318.678654
288.63976,24,10344.174662
544.38244,41,10390.998855
667.33012,50,10443.950962
300.355172,24,10472.953389
308.641455,24,10498.389451
723.697175,43,10543.987901
317.372385,25,10573.843166
548.830526,40,10616.351693
512.861237,39,10660.161127
767.925362,59,10722.167755
908.333333,55,10784.684841
236.913948,20,10805.822164
642.104598,46,10856.946711
625.02039,48,10908.513965
696.666573,53,10970.014489
728.136214,48,11022.970804
421.805031,33,11063.119551
711.795626,54,11123.420232
751.629042,44,11174.667008
308.918461,26,11202.97275
259.892289,21,11225.2943
521.935556,36,11460.592586
583.911044,41,11507.188337
485.680248,30,11543.898093
486.306956,30,11577.347581
561.186765,34,11615.054227
504.973652,33,11654.546245
459.413676,28,11685.465134
424.411884,33,11722.081602
312.204495,25,11754.339509
349.789163,28,11786.504859
499.256943,32,11823.754112
478.125753,32,11864.738325
476.626682,36,11906.597766
472.096447,35,11947.263732
366.421779,28,11982.954669
762.904685,57,12048.936195
241.798646,20,12075.430754
626.88262,46,12128.405358
424.790789,30,12162.596943
282.418211,22,12190.884001
278.152042,23,12216.665973
246.24083,20,12238.893971
491.048513,32,12278.023799
286.557956,24,12304.776782
449.567245,31,12339.394805
257.66127,21,12363.013796
287.853422,23,12391.995816
514.29694,36,12431.996721
269.74607,22,12458.220065
653.199378,47,12514.525001
816.761144,64,12589.28108
258.476622,24,12615.822941
314.142524,25,12643.084292
260.189046,21,12666.223936
268.951873,22,12693.285536
555.736091,36,12732.360231
620.731649,37,12772.686082
272.712848,23,12801.199753
720.061046,50,12855.762603
246.073225,20,12877.744796
270.718276,22,12905.381013
600.325994,39,12947.903223
551.061642,36,12987.104363
783.987064,58,13053.877456
549.757841,35,13104.379537
468.287836,31,13157.2749
498.598648,33,13209.342132
690.842767,41,13277.967001
787.003044,57,13368.755316
293.800042,23,13409.310742
694.183684,47,13485.772342
310.838111,26,13520.093754
319.88101,25,13550.752748
307.8379,25,13577.847551
242.54665,20,13600.153385
271.971032,22,13624.312061
524.569087,35,13665.742565
554.185903,38,13707.166758
508.688514,33,13746.46473
484.988497,32,13781.328916
497.069191,35,13819.330373
654.795702,48,13875.105842
618.310361,39,13917.252388
493.463934,32,13955.454418
479.734784,30,13988.335291
500.768629,32,14023.793725
532.384212,34,14064.84649
511.651064,34,14101.940247
516.808778,34,14139.360008
534.466109,36,14181.895495
540.38703,33,14217.821539
571.365293,38,14262.613664
526.578573,31,14296.182675
477.862661,31,14330.067411
487.334111,32,14368.310656
668.309889,34,14405.252461
572.537212,37,14445.857159
558.039829,37,14489.45463
463.434273,32,14524.202897
486.956748,32,14562.535351
620.267229,38,14605.928214
443.403425,29,14637.649151
517.109492,36,14680.381994
637.713595,41,14724.984187
593.168378,39,14771.210078
645.375339,40,14814.950495
600.082888,38,14856.516551
460.713227,29,14891.637909
627.215641,39,14934.142518
616.16761,38,14979.190366
482.519771,32,15014.249909
510.303769,35,15052.389307
412.709729,28,15086.54476
548.035661,34,15123.292117
479.338965,32,15158.410576
529.445156,35,15200.281005
557.4194,37,15240.441799
608.649886,38,15285.390111
234.750965,19,15306.087453
279.871635,22,15330.682779
292.233126,24,15357.151635
327.31414,28,15391.690409
273.661736,22,15415.820112
278.056227,23,15441.124482
241.510968,20,15462.946267
248.750002,21,15489.185065
250.305681,21,15512.203883
287.641226,24,15538.494071
251.02367,21,15561.517813
244.486615,20,15586.612779
307.304013,27,15616.427424
293.313706,23,15641.818581
272.422989,22,15665.957677
265.829165,21,15692.542388
284.704618,22,15716.596032
262.437067,21,15739.287148
264.758318,22,15763.317567
266.597759,21,15789.502507
248.964797,21,15812.805796
290.937875,23,15837.827218
272.325211,22,15861.66046
261.680812,21,15887.842843
226.012377,20,15909.963378
332.379312,26,15938.419869
320.378493,24,15964.886546
257.067128,21,15991.210573
356.551475,30,16024.310369
283.047654,24,16050.316148
267.786522,23,16075.442003
369.019245,28,16109.411013
247.502387,21,16132.520302
281.069355,24,16158.641995
235.311351,20,16180.502122
305.563177,24,16210.559526
321.786464,26,16238.784201
259.453214,22,16262.871057
255.403222,22,16287.304722
478.411024,35,16329.47203
304.635529,25,16356.657842
351.777997,30,16389.437268
239.610396,20,16414.938161
257.280785,21,16438.125177
255.949953,22,16462.177575
274.79833,22,16486.018465
252.01908,21,16512.026641
284.484833,23,16537.458119
236.905782,20,16559.24637
253.554554,21,16581.814004
261.074701,21,16608.093107
248.169509,21,16631.315133
291.967662,25,16658.825476
288.435304,24,16692.833877
256.137947,21,16727.598224
262.05081,22,16763.562263
291.255414,23,16800.425556
264.621736,21,16830.983734
344.329951,26,16878.645066
274.631327,24,16916.223915
353.031249,28,16958.233651
264.471314,22,16993.974831
286.793463,23,17034.258876
235.685928,20,17064.207387
365.678206,28,17110.885492
268.344451,23,17135.881957
331.968375,25,17166.672313
255.246224,20,17188.086007
281.243982,23,17213.394077
250.347892,21,17236.002101
267.479734,22,17263.549188
328.415778,25,17290.749434
234.980813,20,17312.307101
274.33586,23,17337.037022
313.068336,25,17367.237239
714.750193,53,17424.699163
259.542592,22,17451.8199
280.374032,23,17476.838298
241.576494,20,17498.542482
238.079895,20,17520.013336
228.723364,19,17540.465129
329.701561,26,17572.178036
289.180931,24,17598.442436
334.757739,28,17628.512598
374.922693,29,17663.212905
284.337146,24,17689.383389
271.080162,22,17713.024773
341.514582,26,17741.070096
383.54707,29,17776.554171
304.265879,25,17803.746854
270.534071,22,17827.566916
239.671606,20,17852.203241
340.554055,26,17880.438097
248.160438,21,17903.498377
255.815397,20,17925.063347
255.250194,21,17950.671175
285.256452,22,17974.648693
263.910319,22,17998.600851
228.035665,20,18020.152232
253.40821,22,18043.857457
265.838096,22,18070.92357
241.928888,22,18094.668258
361.081014,28,18125.14164
263.210697,21,18147.648083
268.086414,22,18174.747706
231.950697,20,18198.954549
334.975584,26,18227.017076
235.683515,20,18248.60551
267.84285,22,18275.544377
286.501202,23,18300.58152
287.61471,24,18326.50317
248.123739,21,18349.18379
346.142787,26,18380.581231
286.891526,23,18405.596527
321.767988,25,18432.969538
335.41374,28,18466.572395
238.13892,20,18488.245671
294.730987,24,18514.267997
253.784617,21,18537.124366
244.152262,20,18561.596687
238.670545,19,18582.592444
258.847356,22,18606.306928
327.532746,25,18633.485477
223.967287,19,18654.176309
289.197408,22,18681.580465
260.697102,21,18704.424421
263.615867,21,18727.195493
244.387991,20,18748.659691
510.97009,40,18795.55886
258.908768,21,18818.25466
252.748852,21,18841.056928
248.769696,20,18865.717903
257.530254,21,18888.823699
240.519066,20,18910.425598
256.66454,22,18934.225275
308.416865,24,18963.511016
324.009861,26,18991.842682
253.863473,21,19014.847003
256.432074,21,19037.409143
292.721307,23,19065.555008
244.872319,21,19088.798501
235.920376,20,19110.39524
223.08733,20,19132.181785
313.832388,27,19161.385543
308.706822,24,19190.799416
250.286612,21,19213.659424
265.875941,22,19237.608383
243.785903,22,19261.304078
326.477817,25,19292.027905
242.828304,20,19313.515101
238.652707,20,19334.995067
248.334936,20,19356.226896
254.690564,22,19383.749946
344.417897,25,19410.855861
263.02113,22,19434.41626
247.243936,20,19455.786146
265.830897,21,19481.946903
300.459651,24,19508.22367
268.468581,22,19531.938732
281.485775,22,19555.800938
245.140664,20,19580.99657
305.008542,24,19607.477161
302.382352,24,19633.650753
212.249672,18,19652.957088
303.547055,25,19683.343378
496.636324,36,19722.666146
240.897995,20,19744.188991
271.789538,22,19771.042196
274.021311,23,19796.359929
268.157667,22,19820.310607
285.011531,23,19844.726853
238.734355,20,19866.349786
308.138856,25,19896.61127
232.507352,20,19918.457567
453.248851,35,19955.939487
261.069988,22,19983.199935
338.159034,26,20011.465072
348.634239,28,20042.103688
244.029099,20,20063.807681
324.911911,25,20094.578758
291.308661,23,20119.833661
234.628109,20,20141.337358
297.811123,23,20166.083811
298.837516,24,20195.297655
373.209811,30,20228.126597
362.502611,29,20259.44229
259.376407,22,20291.822276
289.263273,24,20332.220667
273.908142,21,20368.704198
236.679422,19,20397.919524
238.832259,20,20434.922222
324.39544,25,20474.698408
286.36612,22,20510.859482
259.287177,22,20546.204865
248.811168,21,20580.382009
311.181319,25,20619.562964
231.190903,20,20653.948366
264.435621,21,20684.517123
289.621656,24,20726.873797
234.251579,20,20749.101005
244.389323,20,20771.085373
218.581186,18,20790.626261
252.350675,22,20814.309637
236.170207,20,20839.389725
339.75526,27,20868.915015
514.189743,40,20912.659182
246.56792,20,20937.848587
244.204729,20,20959.636644
219.886703,20,20981.373079
248.297251,21,21004.043996
254.406622,22,21031.128311
259.514361,22,21055.399546
414.077057,32,21089.924155
294.622532,23,21115.069635
237.069423,20,21139.907813
