#{"t_start": 1626701874.7121222, "env_id": "jtr-modelless-v0"}
r,l,t
135.88696,39,18.488037
-208.490845,14,18.56212
-227.418596,15,18.639868
-274.269676,10,18.697225
-237.992065,11,18.755885
-195.492967,14,18.829906
-283.324342,9,18.879072
-191.47479,17,18.974313
-143.640736,19,19.073197
-238.469379,11,19.130556
-200.439778,15,19.208911
46.286015,34,19.392558
-247.740955,12,19.455593
81.163618,33,19.629136
-285.417063,8,19.672184
-99.286935,19,19.775884
-187.26531,16,19.860373
31.736752,30,20.017248
898.333333,61,20.337634
-272.068242,8,20.383135
-276.332177,8,20.42498
-207.120146,13,20.495065
14.010324,33,20.669013
-248.064796,9,20.71974
-270.159511,9,20.767937
-20.12464,30,20.927587
-172.133364,14,21.002288
-216.35737,13,21.074904
10.7195,27,21.216588
-111.043702,20,21.321861
-201.135327,15,21.400871
-102.093235,21,21.514596
-265.734307,10,21.569936
-108.327066,21,21.682471
-257.005639,9,21.731002
-47.923642,27,21.876557
4.038023,30,22.034211
-207.643754,16,22.118466
-153.478067,17,22.208449
-116.853795,20,22.319258
-44.346284,27,22.46018
-253.00939,10,22.513043
-218.047978,13,22.582903
-87.121463,21,22.696603
-262.559972,10,22.749413
-193.072097,15,22.82788
-195.995467,21,22.941361
-224.739893,13,23.014075
-255.503738,11,23.074912
-74.375986,23,23.194785
-264.814413,9,23.241343
-171.482619,16,23.330519
-189.669333,14,23.404967
-179.035905,14,23.479288
-253.483973,10,23.531909
-4.518464,28,23.682947
-273.83953,9,23.72963
-179.562101,16,23.814225
-172.830671,16,23.900221
-262.757172,10,23.956913
-187.56815,15,24.037
-159.464797,17,24.12869
-229.533682,13,24.198241
-283.035632,9,24.248947
-201.657184,12,24.31313
-198.627108,14,24.388223
-247.281131,11,24.445657
-116.275539,20,24.55658
93.374979,39,24.763201
-99.758137,23,24.88647
-207.089442,13,24.954413
-264.429717,9,25.005404
-189.224328,14,25.080013
-184.552745,16,25.162839
-101.994138,22,25.281072
-87.58976,29,25.43751
-113.262314,24,25.567667
-274.272232,10,25.621045
-259.066876,10,25.675123
-160.98477,16,25.763513
-99.470959,22,25.880119
-261.022896,8,25.923419
-124.302114,20,26.031043
-253.257453,10,26.088093
125.834242,41,26.303101
-112.604919,24,26.430477
-177.901737,16,26.516152
-126.92199,19,26.620878
-228.556292,14,26.695263
-179.183336,16,26.780461
-265.408979,17,26.869616
-235.412455,11,26.931772
-253.526533,10,26.985855
-211.472774,14,27.058268
-265.243822,10,27.112785
-160.610894,16,27.20209
-266.274503,10,27.254121
-14.436741,27,27.396657
-238.284782,11,27.454574
75.866012,40,27.666103
-216.287778,13,27.736573
-272.014162,9,27.785483
-189.848599,14,27.859452
-122.418981,20,27.969693
-286.330038,8,28.012609
19.085609,29,28.16276
-261.500053,10,28.217794
-206.775572,16,28.306836
-95.728881,24,28.431797
-201.269936,13,28.499938
-251.950896,10,28.551952
-238.189714,12,28.618835
356.80137,57,28.923345
53.126078,33,29.097829
-148.692238,16,29.181901
-282.684791,9,29.234358
-238.145821,13,29.303304
6.64513,30,29.459279
137.584798,40,29.670198
-252.699927,11,29.731376
-178.664496,16,29.815596
-249.967479,11,29.873236
-181.781335,15,29.953466
-81.306644,20,30.061544
-227.393782,13,30.130255
-102.04553,22,30.247626
-246.126202,11,30.306214
-187.502138,15,30.387539
132.323452,42,30.60905
-81.618147,26,30.745466
-142.512562,19,30.847188
60.889072,30,31.011152
-216.597522,13,31.079223
-284.448708,9,31.126761
-235.678815,11,31.183589
-250.467078,10,31.240884
-96.155229,25,31.372601
-219.262233,18,31.469051
-130.472405,19,31.571046
-197.316033,14,31.648987
-281.643747,9,31.696644
-213.139392,13,31.765388
-241.381886,11,31.824527
-78.339335,24,31.955578
-192.694743,14,32.028599
-250.791209,12,32.093754
-262.211233,14,32.167941
-194.97061,14,32.246695
-195.976142,15,32.3257
-25.124914,26,32.468977
-196.550944,15,32.548184
-243.827931,11,32.609748
-251.810353,11,32.668032
-135.485713,23,32.790938
-255.956956,13,32.86321
-235.08185,15,32.949832
-40.313894,27,33.090044
-223.935684,13,33.158452
-77.294523,21,33.270208
-195.781252,14,33.346877
-228.737192,14,33.419782
-132.36246,19,33.519111
-62.150685,29,33.6738
-193.416649,14,33.750967
-245.070282,11,33.808642
-125.378619,18,33.905038
-175.718174,15,33.989239
-249.927999,11,34.051223
-214.216099,12,34.114357
-279.64113,9,34.162633
-247.817828,11,34.22025
-245.109533,11,34.282279
-227.858528,11,34.342001
-203.879804,14,34.415295
-262.89964,9,34.464085
242.62439,44,34.698552
-9.63454,29,34.850585
48.210131,33,35.026827
-150.988554,19,35.129819
-48.235997,28,35.281816
-52.172606,27,35.423971
-195.22526,15,35.504452
360.022518,59,35.817513
-152.71959,18,35.915652
-264.890312,12,35.98102
31.469067,31,36.14418
-174.005144,16,36.227795
-212.95013,13,36.300161
-82.523632,24,36.426199
-208.981952,13,36.495486
-211.370723,12,36.558734
5.777153,30,36.723301
-103.753603,24,36.850718
-198.989784,22,36.969389
-42.003864,27,37.109263
-56.215054,24,37.23783
-116.554153,23,37.358738
265.788835,46,37.601945
-206.823187,18,37.696391
-213.239852,13,37.772031
-110.207335,22,37.886841
-212.624127,12,37.949857
-45.829536,26,38.089899
-197.544097,13,38.163771
-267.935684,10,38.216025
-210.673693,14,38.289896
2.516767,36,38.478019
-166.363202,17,38.570897
-180.329275,16,38.655517
-72.685807,24,38.783362
-199.974988,16,38.869435
-141.237111,20,38.981445
-222.596396,12,39.044042
-66.594715,25,39.175026
-256.81762,12,39.237037
-11.318868,25,39.372327
-152.133825,19,39.473759
-153.139732,19,39.574768
-241.106509,11,39.632017
-105.975266,21,39.74546
-121.906374,23,39.868834
-209.957172,16,39.955467
-193.447256,15,40.035201
-256.388525,10,40.091499
96.309567,38,40.290578
-261.962891,10,40.34451
-98.602101,26,40.480912
-214.254268,14,40.557765
-150.179598,18,40.651344
6.09134,27,40.797148
-262.037254,11,40.85449
-173.268046,14,40.932754
-201.520673,12,40.997768
-82.504325,21,41.108991
-271.726528,11,41.168608
-161.649539,17,41.261121
-114.230325,21,41.370733
-248.533287,10,41.422739
-248.662954,11,41.48205
-285.138804,8,41.527408
-180.048079,15,41.608472
-53.108106,22,41.723491
-152.628013,18,41.821267
-246.628858,10,41.877751
-174.148651,16,41.963224
20.257363,30,42.122794
-279.658493,8,42.166651
-223.618505,16,42.25404
-213.667648,14,42.327574
-206.435475,13,42.39611
-277.257243,10,42.448211
-49.171727,24,42.579126
-235.851464,12,42.642082
-165.420883,16,42.727193
-254.88466,11,42.785759
-218.157326,13,42.858121
-267.32919,9,42.905801
111.146891,38,43.108835
-86.077573,22,43.225878
-241.688063,12,43.293075
-168.035763,19,43.393951
128.541387,40,43.604596
-98.08199,23,43.726681
-188.477834,16,43.81487
-231.068295,13,43.884637
59.876758,32,44.056111
13.56032,32,44.224839
-218.344314,15,44.307243
-210.471545,13,44.374775
-217.481893,12,44.437411
-108.548953,21,44.547904
-228.710326,14,44.625781
-132.451336,25,44.75598
-153.713568,19,44.854979
102.722671,37,45.049983
-318.764673,23,45.172892
389.740306,56,45.464321
-192.077626,18,45.558827
-149.7281,21,45.670694
-272.726564,9,45.721181
-285.710127,9,45.768462
-39.005868,28,45.91481
188.186771,44,46.145538
-28.36166,28,46.297575
-228.571368,16,46.38075
-89.30328,23,46.502631
-46.412797,25,46.634705
-144.133416,20,46.742348
-63.35881,22,46.857086
-157.069246,19,46.958623
-276.777286,9,47.012194
-227.562662,12,47.079116
-256.238694,9,47.127578
5.819484,27,47.267489
-159.570582,16,47.351709
-234.313095,11,47.414737
-153.226189,17,47.505386
-180.148115,15,47.584162
-184.677703,16,47.669114
-271.172565,9,47.720258
-230.716231,13,47.789568
-229.129134,11,47.848262
-252.215257,10,47.900575
88.884156,36,48.095829
-146.5933,18,48.190831
-231.28436,13,48.260131
-193.656957,15,48.339328
-272.561189,11,48.400202
-207.762564,14,48.474238
-186.751965,17,48.563715
-210.373937,16,48.649748
-240.041515,16,48.738362
-247.092883,10,48.791356
-187.023371,16,48.876205
-108.293225,23,48.997957
-184.660045,16,49.086837
-157.633527,19,49.186343
-286.909675,9,49.234302
-172.527918,16,49.319349
-105.43747,21,49.434509
-213.728668,13,49.502197
-19.293737,27,49.644916
-280.740733,10,49.697311
-211.72194,12,49.765479
-89.604724,22,49.882385
167.225958,37,50.083663
-281.924204,8,50.126228
-265.487618,11,50.186963
-225.402984,13,50.256777
-202.092469,14,50.329966
-245.593984,11,50.387105
-193.60738,15,50.469903
-148.321957,24,50.596312
-219.058917,13,50.665253
-183.545947,17,50.754527
-248.488253,16,50.860201
79.315857,35,51.053195
-205.049277,15,51.134926
-175.837983,14,51.207627
-240.336877,11,51.269411
-217.681584,18,51.36369
-145.206695,17,51.453691
-229.418206,14,51.527315
-223.734563,12,51.594881
-286.949977,9,51.643221
-68.347416,24,51.77126
-98.801839,23,51.892363
-167.590295,19,51.995634
-182.440747,14,52.069611
-208.053958,14,52.143043
-213.764661,13,52.210222
-185.896579,15,52.293505
-162.864886,18,52.387969
-187.941448,14,52.463062
12.237268,32,52.632128
-148.174576,18,52.729462
-67.643826,24,52.859053
-261.518932,10,52.913353
-268.629567,9,52.962121
-235.695854,12,53.028108
-173.501476,15,53.111939
-175.685533,16,53.196616
-112.5719,22,53.313727
-258.867896,12,53.381841
-245.063934,11,53.440675
-248.132524,12,53.503679
123.100945,36,54.491328
-40.75777,23,55.674642
-239.595489,11,55.743152
-244.994398,11,55.814318
-238.197861,10,55.879276
-249.706433,11,55.95106
-244.821591,10,56.015666
-246.808998,10,57.095103
-321.438539,15,57.191863
-277.102617,10,57.258269
-277.336008,10,57.322756
-276.086139,9,57.382305
-278.934913,10,57.443973
-281.543662,10,58.52168
101.803766,31,58.71994
-17.491579,22,58.859412
395.327709,61,60.249142
476.011085,75,61.718276
422.287104,72,64.183832
507.050851,75,65.659068
888.333333,67,67.093551
515.602924,75,68.585285
494.815399,72,70.047017
896.666667,62,71.478286
903.333333,58,72.886114
508.25921,75,74.430941
480.322559,75,75.956231
370.647836,55,77.327939
415.090304,64,78.755135
426.847264,70,80.238095
431.810776,63,81.700145
523.817094,75,83.2223
457.370894,75,85.759058
478.493384,75,87.301681
504.034755,75,88.836525
478.19675,75,90.378237
407.195873,59,91.827065
517.374444,75,93.336479
359.608739,49,94.68038
898.333333,61,96.104027
446.235595,75,97.613129
524.443724,75,99.176029
421.415337,58,100.673981
182.675003,36,102.005337
901.666667,59,103.464387
512.353397,75,105.026346
459.943569,70,106.55228
477.261982,75,108.123763
322.244845,48,109.511033
227.343297,41,109.767285
146.590532,38,111.113695
439.499962,75,112.762536
291.393608,46,114.148871
468.934609,75,115.715451
460.431951,75,117.290364
474.109388,75,118.901558
233.354611,44,120.28676
498.511426,75,121.920213
438.36816,75,124.615622
472.239958,75,127.145638
522.429573,75,129.673878
217.557396,42,131.032167
210.586103,42,131.316714
901.666667,59,132.811688
898.333333,61,134.281059
518.975806,75,135.840504
430.090006,74,137.393187
491.814582,75,140.108054
222.983962,42,140.871803
505.757258,75,143.387285
898.333333,61,145.768965
903.333333,58,147.394012
896.666667,62,148.867086
455.682921,72,150.415543
900.0,60,151.885534
400.98921,54,153.316374
515.029004,75,154.892025
480.474075,75,156.545152
394.80388,57,158.024572
381.105044,55,159.534117
393.88779,54,161.004311
277.058496,43,162.549217
-13.054735,28,163.06268
437.998203,75,165.693591
517.745956,75,168.582517
459.287183,75,170.175087
204.706604,39,170.42548
534.256276,75,172.019609
901.666667,59,173.515656
275.159002,42,174.900317
341.890942,62,176.372377
340.898995,47,177.734663
427.035263,51,179.117852
509.943841,75,180.691304
481.682219,75,182.222657
442.955665,62,183.701689
-45.798639,21,183.846835
529.541085,75,185.454387
901.666667,59,186.950994
384.934119,56,188.420392
895.0,63,189.911811
469.153529,75,191.480605
901.666667,59,192.931492
362.213763,52,194.316514
487.562375,75,195.845829
149.419496,37,197.13934
18.852238,25,197.307844
480.879034,75,198.848464
487.744869,75,201.54499
518.138013,75,203.148455
538.492794,75,204.748258
264.065866,41,206.107587
490.971163,62,206.496148
509.78174,75,209.091387
344.664293,60,210.517333
530.414146,75,212.043932
311.054075,47,212.337728
509.417409,75,214.999161
901.666667,59,216.462899
319.259718,45,216.742432
489.078132,69,218.231285
362.418479,47,219.609818
481.752988,75,221.209815
365.652899,49,222.618495
261.903032,42,223.938933
422.530208,75,225.542272
461.616924,75,227.124191
459.930091,75,228.671543
475.287052,75,230.237783
462.29047,75,232.919986
454.171006,75,234.514802
517.697405,75,236.106054
527.183085,75,237.701655
900.0,60,239.127574
353.048493,51,240.508092
-13.522594,25,240.66319
466.224126,75,242.178786
509.786879,75,244.755435
410.691489,75,246.327829
521.651464,75,247.884184
900.0,60,249.344037
312.21835,44,250.679628
437.317437,60,251.052844
493.080952,75,253.645603
896.666667,62,255.088156
203.013086,37,255.321074
895.0,63,256.787638
449.463669,59,258.213457
505.300284,75,259.746578
179.293018,40,261.058682
376.67464,74,262.572861
284.639896,45,263.911345
49.87891,28,264.085926
-28.788671,22,265.283484
493.922174,75,266.827633
430.386532,61,268.333286
901.666667,59,269.816017
-13.163825,24,269.987
-35.415677,22,270.133587
-44.080863,21,271.429213
62.109657,29,271.616838
-58.868653,20,271.745092
6.432374,23,273.029807
275.912343,42,273.309057
388.906238,53,274.752901
447.711831,62,276.227354
419.879928,59,277.659488
421.066644,57,279.07272
348.151586,51,280.471983
495.561289,75,282.071909
905.0,57,283.54461
476.120875,75,285.134122
896.666667,62,286.593843
325.62915,53,287.981345
370.370253,51,289.356994
441.11772,75,290.910007
327.985681,46,292.252146
484.059283,75,296.079599
538.897208,75,297.621353
526.047556,75,299.136992
115.57504,35,300.408083
291.718734,46,300.723259
895.0,63,302.236484
519.757401,75,303.786611
518.529614,75,306.390012
527.22063,75,307.918085
233.365389,39,308.159904
900.0,60,309.592687
537.025844,75,312.186166
407.120464,62,312.603687
268.104914,50,314.019538
901.666667,59,315.472788
900.0,60,316.912346
528.09894,75,318.507728
452.525841,75,320.074514
423.58827,67,322.60887
466.33686,70,324.133877
429.424657,58,325.619699
207.549253,42,325.880829
129.066297,34,327.163681
-85.000704,21,327.295047
-0.462441,23,327.440577
486.075196,75,330.018612
279.091089,49,330.325871
371.720675,56,331.730908
155.829097,38,333.025797
185.173422,38,333.262945
900.0,60,334.812516
420.336753,72,336.54601
363.808318,55,338.293945
494.561112,75,339.949912
381.790025,68,342.84896
511.696449,75,344.439703
466.034328,75,346.171988
895.0,63,348.093716
140.629745,34,348.363857
900.0,60,349.958496
898.333333,61,351.497826
407.104616,64,353.11522
444.68179,60,354.633383
424.720132,62,356.232572
900.0,60,357.78854
282.71418,46,359.283783
495.994912,75,360.992721
473.050849,75,362.726146
356.296392,54,364.298112
494.11584,75,365.985945
901.666667,59,367.451931
512.409889,75,369.010519
900.0,60,370.482629
434.174873,75,372.060895
323.566676,51,373.549035
422.519233,60,375.179724
496.72642,75,376.857511
536.757161,75,378.594307
433.787746,67,381.192594
472.134281,75,382.733607
427.818457,75,384.294534
328.493547,46,385.647007
263.54075,39,385.89323
901.666667,59,387.355706
891.666667,65,388.839287
500.612251,75,390.373442
439.975999,75,391.907831
900.0,60,393.398035
524.955087,75,396.026274
482.07161,75,397.5541
898.333333,61,399.001222
211.67993,40,399.25123
519.094655,75,401.83823
464.363772,75,403.382144
516.217075,75,404.913334
493.312494,75,406.439912
540.078945,75,407.973129
411.989263,61,409.415561
433.483538,61,410.867682
372.810362,60,412.340997
475.55352,75,413.883156
423.868891,73,415.400003
453.560271,75,418.048636
77.403981,30,418.250198
466.37115,75,419.822121
188.622533,36,421.129768
895.0,63,422.603372
901.666667,59,424.077045
488.009551,75,425.613793
175.696637,40,425.873733
379.544392,61,427.342367
412.530171,57,428.753816
522.121945,75,430.323714
386.039254,61,431.788406
137.151645,35,433.140006
523.174594,75,434.716681
490.512176,75,436.252976
385.723912,52,437.672986
455.543697,75,439.240689
483.542,75,440.803007
402.401666,57,442.278979
476.862867,75,444.917936
883.333333,70,446.482497
901.666667,59,447.957033
481.23691,75,449.492202
473.845345,70,450.99032
466.07577,75,452.524472
506.255499,75,454.05876
475.914582,75,455.622975
441.762803,65,457.092575
507.499943,75,459.689728
104.742379,33,459.896303
345.014259,49,461.268659
139.011369,35,461.490809
486.007698,75,464.138072
446.093013,61,464.521065
414.674815,56,465.937037
437.170732,68,467.436419
517.591195,75,470.064789
471.531483,75,471.758469
330.530837,44,472.048425
898.333333,61,473.720681
514.384511,75,476.541397
465.342549,75,478.07497
900.0,60,479.584538
495.63657,75,481.184065
533.255878,75,482.799039
336.945596,61,484.264222
450.009785,75,485.799693
402.991561,58,487.249801
540.64299,75,488.854566
439.531404,66,490.39736
531.162627,75,491.97579
411.291163,57,493.393588
432.981074,65,494.876187
539.162477,75,496.453564
497.378413,75,499.228453
898.333333,61,500.756004
321.703073,50,501.068634
900.0,60,502.50836
525.383891,75,505.108834
462.183471,75,506.650073
307.985276,49,506.956712
906.666667,56,508.393802
372.747763,51,509.767687
527.719049,75,511.292843
896.666667,62,512.736244
492.330982,75,514.266411
452.61249,75,516.863266
505.263714,75,518.443891
290.552733,46,518.757117
198.57684,35,520.046999
900.0,60,521.481606
471.675136,75,523.008538
506.599756,75,524.582103
522.397694,75,526.101555
123.693123,32,527.387609
72.943376,30,527.59059
523.187914,75,530.213115
213.251498,39,530.457674
213.517536,36,533.432912
251.091097,40,533.681409
409.147435,75,536.254348
530.161885,75,537.775765
423.247074,66,539.249811
105.061515,34,539.463524
371.276103,55,540.864449
447.983687,75,542.390055
-308.612276,32,543.652382
440.951855,75,545.194326
901.666667,59,546.6161
441.571981,68,548.104176
431.97774,75,549.64031
466.641177,75,551.166629
492.075248,75,553.75113
905.0,57,554.106899
313.184386,54,555.546867
282.65936,48,556.964542
201.357636,40,558.326004
446.862914,75,559.899908
525.171192,75,561.429783
430.291714,57,562.84295
419.791998,66,564.346839
326.547794,51,565.76401
371.172025,60,567.213297
468.599629,75,568.753385
308.331168,47,570.13738
453.758986,66,571.611175
464.832628,75,573.143096
419.207835,64,574.60237
429.853443,68,576.081136
266.373891,45,577.421205
480.08562,75,578.947934
458.427945,75,580.474337
416.448775,71,581.972951
340.488488,50,583.338019
480.87987,75,584.862076
180.636189,38,586.156586
513.251472,75,587.678969
454.811241,75,589.220299
478.854271,75,590.827851
508.83303,75,592.391139
369.395952,62,593.837662
155.063354,38,595.134786
252.63858,44,595.412626
444.231954,75,598.11232
476.958321,75,599.684525
519.343176,75,601.285924
484.978838,75,602.921706
494.631246,75,604.482425
415.146929,55,605.931605
905.0,57,607.379183
905.0,57,608.798766
520.314514,75,610.322799
537.661684,75,611.851934
488.360315,75,613.390889
895.0,63,614.84586
896.666667,62,616.338598
507.018378,75,618.92942
314.895606,48,619.225553
463.115022,74,621.795155
896.666667,62,622.181018
471.979082,75,624.763103
905.0,57,626.182798
898.333333,61,626.564083
898.333333,61,627.998077
901.666667,59,629.415837
442.737612,64,630.923772
375.230605,58,632.345891
240.206168,42,633.660138
400.331612,56,635.069392
373.150294,54,636.461616
266.802365,44,636.73765
409.563071,54,638.181212
431.401819,75,639.703769
498.819117,75,642.322166
528.851121,75,643.860616
493.947196,75,645.428164
12.05678,26,645.589062
327.675208,47,646.947016
430.735532,69,648.433185
416.857022,66,649.896569
372.009732,54,651.332794
336.815504,51,652.746403
428.19929,75,654.339094
523.904634,75,655.892019
903.333333,58,657.313879
428.150515,70,658.807058
483.955769,75,660.337108
900.0,60,661.769459
493.591921,75,663.3388
487.43109,75,665.942768
506.173584,75,667.477061
901.666667,59,668.9069
903.333333,58,670.320317
420.105584,59,670.687449
533.226284,75,673.279486
307.374339,54,673.619526
465.861624,75,676.205272
421.381434,75,677.757925
896.666667,62,679.257916
433.399788,75,680.814197
503.04789,75,682.338875
453.443818,75,683.865538
454.146151,75,685.403076
895.0,63,686.855776
488.429901,75,689.511151
196.768426,38,689.747298
441.213691,75,691.272505
452.207271,75,693.852373
479.653448,75,695.379923
461.09184,69,696.872286
415.938531,75,698.412777
499.60148,75,699.957572
901.666667,59,701.39173
540.266284,75,702.91904
491.138633,75,704.453001
536.791666,75,707.125237
401.032183,66,708.589288
154.235702,36,708.813441
424.538406,64,710.340139
292.533965,46,711.719198
898.333333,61,713.153892
494.221681,75,714.686773
473.370977,75,716.212633
449.529118,68,717.691174
404.334542,60,719.113669
898.333333,61,720.541762
530.496125,75,722.060148
427.267351,72,723.588739
900.0,60,725.040751
466.118538,75,727.630196
506.527304,75,729.178273
472.54498,75,730.831534
481.135669,75,732.387309
522.630679,75,733.910069
540.238541,75,735.443728
903.333333,58,736.872218
526.057283,75,739.484658
895.0,63,740.930596
13.881447,27,741.101839
496.597594,75,742.738086
898.333333,61,744.172009
445.500538,75,745.695721
454.924601,75,747.21667
901.666667,59,748.633219
481.784608,75,750.153464
456.084444,75,752.724346
489.486474,75,754.246852
509.260712,75,755.774318
457.008632,75,757.292475
529.929856,75,758.826221
521.705639,75,761.431511
423.801306,74,765.114155
888.333333,67,766.641697
491.007565,75,768.164191
493.732785,75,769.68699
509.40349,62,771.133213
491.192393,75,772.652842
895.0,63,774.110117
-314.46975,34,775.381489
487.144818,75,776.927389
509.972971,75,778.486278
123.946732,34,779.768376
505.679467,75,781.352327
481.655066,75,782.892279
515.93719,75,784.469368
900.0,60,785.939883
901.666667,59,787.406434
521.221824,75,788.961464
504.469944,75,790.483028
480.86916,75,792.052358
85.238793,35,793.334604
484.113021,75,794.913135
431.881037,75,796.43834
448.685345,75,799.016636
446.956612,75,800.536871
409.564967,60,802.010535
5.298233,25,802.166164
476.691474,75,803.729195
525.730494,75,805.324648
458.528874,75,808.03206
418.733362,70,809.5925
209.958501,40,809.842718
901.666667,59,811.301319
530.464531,75,812.84586
433.529986,75,815.519363
424.846131,75,817.11482
522.339468,75,818.708859
898.333333,61,820.208591
517.721222,75,821.798367
465.815107,69,823.347552
340.440097,52,824.775017
123.684625,34,824.987342
481.731676,75,827.553496
498.669308,75,829.076606
448.16158,75,830.657117
524.01216,75,832.212925
438.875073,75,833.729221
471.869804,75,835.247482
502.503019,75,837.829001
539.307778,75,839.345388
903.333333,58,840.770882
456.274453,75,842.290149
427.882229,74,843.926394
528.809154,75,845.44572
440.673022,75,846.974492
165.646431,39,848.275705
533.200108,75,849.79593
34.556413,36,851.079768
409.433813,56,852.489329
495.450046,75,854.018622
508.538874,75,855.609308
422.004735,67,857.089537
539.594894,75,858.613878
427.90895,62,860.048505
450.005672,63,861.499519
438.424305,61,862.929607
502.259509,75,864.456271
475.170737,65,865.936073
475.372565,75,867.490323
906.666667,56,868.890832
895.0,63,870.344696
436.020638,75,871.921006
340.829872,56,873.479756
430.14508,68,875.221131
467.56247,75,877.896492
895.0,63,879.401289
898.333333,61,880.859017
503.546555,75,882.393198
539.876253,75,883.930289
