#{"t_start": 1626869473.6697636, "env_id": "jtr-modelless-v4"}
r,l,t
108.333333,55,270.030262
108.333333,55,271.002844
108.333333,55,272.013657
110.0,54,273.020631
108.333333,55,274.017439
111.666667,53,274.961338
106.666667,56,275.952073
106.666667,56,276.944694
108.333333,55,277.91441
110.0,54,278.875314
111.666667,53,279.812372
111.666667,53,280.749849
111.666667,53,281.704295
111.666667,53,282.64371
110.0,54,283.603982
106.666667,56,284.600838
111.666667,53,285.547845
113.333333,52,286.531091
106.666667,56,287.59767
105.0,57,288.666551
108.333333,55,289.742742
108.333333,55,290.726244
106.666667,56,291.748722
110.0,54,292.724842
111.666667,53,293.706534
115.0,51,294.613791
106.666667,56,295.618986
113.333333,52,296.55341
111.666667,53,297.495104
101.666667,59,298.547371
113.333333,52,299.482348
96.666667,62,300.592378
105.0,57,301.612901
110.0,54,302.572241
110.0,54,303.54144
113.333333,52,304.462941
113.333333,52,305.390366
106.666667,56,306.424223
108.333333,55,307.401545
106.666667,56,308.412483
110.0,54,309.387275
116.666667,50,310.291369
110.0,54,311.262594
108.333333,55,312.239649
108.333333,55,313.240711
110.0,54,314.25414
106.666667,56,315.260894
111.666667,53,316.224301
111.666667,53,317.168879
111.666667,53,318.117895
111.666667,53,319.069982
108.333333,55,320.107418
110.0,54,321.140301
110.0,54,322.15771
110.0,54,323.132868
111.666667,53,324.082141
108.333333,55,325.117563
106.666667,56,326.179848
110.0,54,327.177261
106.666667,56,328.175593
106.666667,56,329.173033
106.666667,56,330.162473
120.0,48,331.011604
101.666667,59,332.066106
108.333333,55,333.054275
110.0,54,334.023883
115.0,51,334.938785
106.666667,56,336.000927
111.666667,53,337.004899
110.0,54,338.025357
108.333333,55,339.070921
106.666667,56,340.132825
111.666667,53,341.131039
106.666667,56,342.182561
111.666667,53,343.17617
106.666667,56,344.240241
110.0,54,345.256349
108.333333,55,346.235497
123.333333,46,347.067667
111.666667,53,348.009901
110.0,54,348.98684
105.0,57,350.021353
108.333333,55,350.994157
111.666667,53,351.930884
106.666667,56,352.927837
106.666667,56,353.919299
108.333333,55,354.895657
115.0,51,355.805732
108.333333,55,356.789077
105.0,57,357.800741
103.333333,58,358.831489
106.666667,56,359.828311
108.333333,55,369.300146
105.0,57,370.35008
111.666667,53,371.334765
111.666667,53,372.306303
111.666667,53,373.262215
111.666667,53,374.196366
106.666667,56,375.19123
118.333333,49,376.055309
106.666667,56,377.075142
108.333333,55,378.077441
118.333333,49,378.973809
110.0,54,379.930545
111.666667,53,380.858856
106.666667,56,381.831843
108.333333,55,382.797369
108.333333,55,383.761364
108.333333,55,384.781309
118.333333,49,385.645763
101.666667,59,386.708424
108.333333,55,387.680063
110.0,54,388.632183
110.0,54,389.588163
103.333333,58,390.61628
106.666667,56,391.597599
113.333333,52,392.514473
111.666667,53,393.453272
105.0,57,394.453731
110.0,54,395.395876
108.333333,55,396.359277
120.0,48,397.206339
111.666667,53,398.14198
106.666667,56,399.109993
116.666667,50,399.984209
106.666667,56,400.984224
108.333333,55,401.966127
110.0,54,402.913514
116.666667,50,403.796546
106.666667,56,404.791101
113.333333,52,405.703114
111.666667,53,406.637317
108.333333,55,407.679436
101.666667,59,408.732091
106.666667,56,409.753011
108.333333,55,410.764925
96.666667,62,411.865835
105.0,57,412.866085
105.0,57,413.870197
106.666667,56,414.876073
106.666667,56,415.910694
110.0,54,416.912069
106.666667,56,417.915409
108.333333,55,418.92336
108.333333,55,419.903135
111.666667,53,420.827276
110.0,54,421.780791
105.0,57,422.808784
111.666667,53,423.792188
118.333333,49,424.670932
110.0,54,425.633193
111.666667,53,426.573401
101.666667,59,427.618549
113.333333,52,428.557914
108.333333,55,429.563918
106.666667,56,430.570582
105.0,57,431.629944
111.666667,53,432.630433
103.333333,58,433.711007
108.333333,55,434.750084
106.666667,56,435.796743
101.666667,59,436.90084
115.0,51,437.85653
106.666667,56,438.876624
113.333333,52,439.857307
103.333333,58,440.967365
108.333333,55,441.995903
110.0,54,443.015288
103.333333,58,444.066752
115.0,51,445.028218
110.0,54,446.002886
110.0,54,446.958022
111.666667,53,447.898263
106.666667,56,448.886966
108.333333,55,449.859274
106.666667,56,450.835088
105.0,57,451.843675
111.666667,53,452.781291
111.666667,53,453.727265
105.0,57,454.732464
110.0,54,455.705533
113.333333,52,456.632569
108.333333,55,457.596421
105.0,57,458.60917
111.666667,53,459.537579
105.0,57,460.553823
111.666667,53,461.521729
105.0,57,463.028728
110.0,54,464.611701
111.666667,53,466.242921
111.666667,53,467.408305
110.0,54,468.466713
108.333333,55,469.611928
106.666667,56,470.686193
108.333333,55,471.71613
106.666667,56,472.846901
103.333333,58,474.055773
100.0,60,475.23367
108.333333,55,476.334074
110.0,54,477.532499
111.666667,53,478.623605
110.0,54,479.580582
110.0,54,480.565882
101.666667,59,481.632357
113.333333,52,482.730417
111.666667,53,483.715884
111.666667,53,485.214083
110.0,54,486.430091
105.0,57,487.550676
110.0,54,488.769318
106.666667,56,489.887105
116.666667,50,490.850118
106.666667,56,491.90094
111.666667,53,492.910031
110.0,54,493.908348
105.0,57,495.23805
103.333333,58,496.957848
108.333333,55,498.253495
106.666667,56,499.63342
106.666667,56,500.805017
113.333333,52,502.056437
111.666667,53,503.172648
111.666667,53,504.346473
110.0,54,505.563091
113.333333,52,506.723325
110.0,54,508.095668
108.333333,55,509.466661
108.333333,55,510.830516
106.666667,56,512.256334
106.666667,56,513.73531
110.0,54,515.134556
105.0,57,516.565476
111.666667,53,517.7918
108.333333,55,519.116141
113.333333,52,520.353429
106.666667,56,521.748186
105.0,57,523.084449
110.0,54,524.496826
110.0,54,525.770125
110.0,54,527.067904
115.0,51,528.272943
108.333333,55,529.651403
108.333333,55,531.328663
100.0,60,532.745614
106.666667,56,533.921574
108.333333,55,535.111784
108.333333,55,536.259619
111.666667,53,537.494461
115.0,51,538.668623
113.333333,52,539.931311
110.0,54,541.09374
111.666667,53,542.39888
101.666667,59,543.791925
105.0,57,545.209364
101.666667,59,547.087012
106.666667,56,548.470294
116.666667,50,549.709871
111.666667,53,550.74484
111.666667,53,551.749297
110.0,54,552.825257
123.333333,46,553.765953
110.0,54,554.785095
106.666667,56,555.892124
110.0,54,556.878834
108.333333,55,557.910964
110.0,54,558.89563
113.333333,52,559.864073
108.333333,55,560.868009
113.333333,52,561.821908
113.333333,52,562.819279
111.666667,53,563.775239
110.0,54,564.777291
106.666667,56,565.829897
121.666667,47,566.701941
110.0,54,567.686158
110.0,54,568.695508
108.333333,55,578.803233
108.333333,55,579.81953
110.0,54,580.775512
115.0,51,581.669882
115.0,51,582.571734
103.333333,58,583.593156
105.0,57,584.606908
110.0,54,585.565643
105.0,57,586.599062
110.0,54,587.552659
106.666667,56,588.552147
108.333333,55,589.52706
103.333333,58,590.57213
111.666667,53,591.50467
111.666667,53,592.436121
108.333333,55,593.403903
106.666667,56,594.382829
101.666667,59,595.412493
111.666667,53,596.343262
105.0,57,597.345243
105.0,57,598.341765
106.666667,56,599.319608
111.666667,53,600.253772
105.0,57,601.255629
110.0,54,602.210309
106.666667,56,603.247733
113.333333,52,604.255362
111.666667,53,605.240928
106.666667,56,606.305441
110.0,54,607.331101
105.0,57,608.460623
110.0,54,609.507457
113.333333,52,610.510285
106.666667,56,611.591993
108.333333,55,612.72954
105.0,57,613.827145
103.333333,58,614.959558
110.0,54,616.003118
105.0,57,617.09923
108.333333,55,618.168776
105.0,57,619.280247
118.333333,49,620.231452
106.666667,56,621.30601
108.333333,55,622.368334
121.666667,47,623.293601
108.333333,55,624.332661
125.0,45,625.179349
110.0,54,626.200185
110.0,54,627.241264
108.333333,55,628.273475
108.333333,55,629.424234
120.0,48,630.405709
110.0,54,631.47999
110.0,54,632.589523
108.333333,55,633.753358
110.0,54,634.853472
108.333333,55,635.932476
110.0,54,637.026047
115.0,51,638.03987
115.0,51,639.084037
110.0,54,640.207989
105.0,57,641.37045
108.333333,55,642.4793
106.666667,56,643.586859
111.666667,53,644.678758
106.666667,56,645.834936
110.0,54,646.929245
106.666667,56,648.138758
106.666667,56,649.329466
111.666667,53,650.4296
108.333333,55,651.537642
103.333333,58,652.697367
106.666667,56,653.842427
108.333333,55,654.931603
111.666667,53,655.977525
111.666667,53,657.02177
103.333333,58,658.187475
101.666667,59,659.38044
121.666667,47,660.348389
108.333333,55,661.468241
103.333333,58,662.631544
108.333333,55,663.765655
110.0,54,664.846778
113.333333,52,665.915909
106.666667,56,667.03265
105.0,57,668.185832
103.333333,58,669.339756
106.666667,56,670.487305
103.333333,58,671.65441
103.333333,58,672.850934
111.666667,53,673.909254
105.0,57,675.026917
108.333333,55,676.107839
106.666667,56,677.21235
105.0,57,678.327046
111.666667,53,679.353819
108.333333,55,680.440315
110.0,54,681.490022
105.0,57,682.624435
105.0,57,683.817254
105.0,57,684.934021
120.0,48,685.921429
111.666667,53,687.071292
108.333333,55,688.193133
110.0,54,689.293987
113.333333,52,690.296383
106.666667,56,691.396325
115.0,51,692.398208
113.333333,52,693.475679
108.333333,55,694.609624
105.0,57,695.81572
108.333333,55,696.994048
123.333333,46,697.971867
103.333333,58,699.126573
108.333333,55,700.240989
115.0,51,701.241328
106.666667,56,702.378381
108.333333,55,703.488996
110.0,54,704.635355
105.0,57,705.790459
123.333333,46,706.728186
106.666667,56,707.852219
118.333333,49,708.843536
108.333333,55,709.960705
108.333333,55,711.137806
110.0,54,712.282915
103.333333,58,713.543077
106.666667,56,714.707179
110.0,54,715.816602
115.0,51,716.837991
110.0,54,717.93986
106.666667,56,719.134742
110.0,54,720.219049
106.666667,56,721.386854
106.666667,56,722.542902
103.333333,58,723.685017
103.333333,58,724.873269
106.666667,56,726.011619
111.666667,53,727.081578
108.333333,55,728.225535
110.0,54,729.319963
108.333333,55,730.451231
111.666667,53,731.512098
111.666667,53,732.569409
111.666667,53,733.618735
101.666667,59,734.808658
111.666667,53,735.885016
108.333333,55,737.029021
115.0,51,738.105111
106.666667,56,739.278121
100.0,60,740.521569
106.666667,56,741.644997
106.666667,56,742.780849
110.0,54,743.873771
111.666667,53,744.979778
105.0,57,746.195164
105.0,57,747.363254
126.666667,44,748.267699
108.333333,55,749.441288
110.0,54,750.55189
103.333333,58,751.788546
101.666667,59,753.012518
105.0,57,754.172383
113.333333,52,755.256335
115.0,51,756.440221
110.0,54,757.806669
110.0,54,758.926433
108.333333,55,760.169302
103.333333,58,761.641455
13.911528,64,763.299797
106.666667,56,764.534026
105.0,57,765.66631
116.666667,50,766.68487
106.666667,56,767.866613
106.666667,56,769.061373
108.333333,55,770.244916
106.666667,56,771.384034
108.333333,55,772.51161
108.333333,55,773.652048
110.0,54,774.757039
108.333333,55,775.894148
105.0,57,777.05439
110.0,54,787.970228
116.666667,50,788.962417
113.333333,52,789.989211
106.666667,56,791.12811
113.333333,52,792.205514
110.0,54,793.322952
103.333333,58,794.493865
103.333333,58,795.687176
106.666667,56,796.802408
123.333333,46,797.766682
108.333333,55,798.871388
110.0,54,799.970115
116.666667,50,800.978943
108.333333,55,802.085695
108.333333,55,803.235359
106.666667,56,804.385861
103.333333,58,805.567391
108.333333,55,806.66734
125.0,45,807.601444
105.0,57,808.765211
106.666667,56,809.893288
101.666667,59,811.080794
110.0,54,812.181301
105.0,57,813.322137
106.666667,56,814.454547
106.666667,56,815.602258
110.0,54,816.700437
130.0,42,817.596495
116.666667,50,818.62383
106.666667,56,819.838067
103.333333,58,821.032893
93.333333,64,822.330316
105.0,57,823.463916
105.0,57,824.601135
106.666667,56,825.73531
103.333333,58,826.925174
106.666667,56,828.051511
106.666667,56,829.185456
115.0,51,830.224923
110.0,54,831.32984
108.333333,55,832.447578
106.666667,56,833.651697
106.666667,56,834.794263
105.0,57,835.941102
103.333333,58,837.115328
106.666667,56,838.258467
111.666667,53,839.343468
115.0,51,840.366782
110.0,54,841.462839
108.333333,55,842.62135
106.666667,56,843.834194
105.0,57,844.996038
123.333333,46,845.949484
108.333333,55,847.089434
115.0,51,848.114415
106.666667,56,849.283441
110.0,54,850.419626
106.666667,56,851.555886
110.0,54,852.671512
108.333333,55,853.808498
101.666667,59,855.034412
105.0,57,856.204475
110.0,54,857.320392
108.333333,55,858.430498
111.666667,53,859.509218
106.666667,56,860.690493
111.666667,53,861.81257
111.666667,53,862.916721
106.666667,56,864.067477
105.0,57,865.227777
106.666667,56,866.361684
111.666667,53,867.441498
110.0,54,868.533012
111.666667,53,869.609405
108.333333,55,870.737736
116.666667,50,871.806105
111.666667,53,872.899943
106.666667,56,874.027538
106.666667,56,875.1267
111.666667,53,876.199698
108.333333,55,877.311975
106.666667,56,878.456134
108.333333,55,879.579088
103.333333,58,880.735167
108.333333,55,881.818142
111.666667,53,882.860703
115.0,51,883.909408
110.0,54,885.04289
101.666667,59,886.268747
103.333333,58,887.486332
106.666667,56,888.699149
106.666667,56,889.853458
105.0,57,890.991091
111.666667,53,892.074186
113.333333,52,893.108258
108.333333,55,894.246375
108.333333,55,895.355184
101.666667,59,896.574377
108.333333,55,897.710459
106.666667,56,898.833163
113.333333,52,899.927191
111.666667,53,901.031407
115.0,51,902.069615
106.666667,56,903.223236
101.666667,59,904.409639
111.666667,53,905.501715
111.666667,53,906.598975
105.0,57,907.784769
101.666667,59,909.022374
105.0,57,910.202375
110.0,54,911.355353
113.333333,52,912.49915
108.333333,55,913.63905
105.0,57,914.793709
111.666667,53,915.874725
110.0,54,916.970854
111.666667,53,918.089988
120.0,48,919.12689
101.666667,59,920.381085
111.666667,53,921.531605
120.0,48,922.558329
105.0,57,923.762892
108.333333,55,924.884032
106.666667,56,926.07797
113.333333,52,927.186783
105.0,57,928.361813
108.333333,55,929.560095
110.0,54,930.738742
111.666667,53,931.878661
106.666667,56,933.047001
108.333333,55,934.227082
126.666667,44,935.193737
105.0,57,936.395303
110.0,54,937.748353
101.666667,59,939.03941
106.666667,56,940.240666
105.0,57,941.451846
111.666667,53,942.572737
101.666667,59,943.781447
105.0,57,944.827181
106.666667,56,945.863418
115.0,51,946.80351
110.0,54,947.789208
105.0,57,948.818975
105.0,57,949.854845
106.666667,56,950.879357
110.0,54,951.858083
120.0,48,952.734671
105.0,57,953.765967
113.333333,52,954.711113
100.0,60,955.814226
103.333333,58,956.872078
108.333333,55,957.870072
108.333333,55,958.866312
106.666667,56,959.886374
106.666667,56,960.902301
110.0,54,961.87843
118.333333,49,962.770855
116.666667,50,963.675345
115.0,51,964.62783
106.666667,56,965.641538
108.333333,55,966.649436
111.666667,53,967.619731
111.666667,53,968.640015
110.0,54,969.781638
110.0,54,970.923713
106.666667,56,972.063341
106.666667,56,973.206685
110.0,54,974.326842
111.666667,53,975.444458
111.666667,53,976.553864
103.333333,58,977.746425
106.666667,56,978.934799
116.666667,50,979.982004
113.333333,52,981.081815
110.0,54,982.225764
103.333333,58,983.431459
106.666667,56,984.627484
106.666667,56,985.770557
103.333333,58,986.975717
106.666667,56,988.157622
105.0,57,989.335117
103.333333,58,990.53316
108.333333,55,1001.196946
106.666667,56,1002.332961
110.0,54,1003.450467
105.0,57,1004.628883
108.333333,55,1005.778616
113.333333,52,1006.874877
118.333333,49,1007.962722
106.666667,56,1009.194073
105.0,57,1010.411187
103.333333,58,1011.697853
106.666667,56,1012.921473
103.333333,58,1014.132144
110.0,54,1015.250064
115.0,51,1016.303364
106.666667,56,1017.494032
123.333333,46,1018.433158
113.333333,52,1019.545989
106.666667,56,1020.6858
106.666667,56,1021.890286
111.666667,53,1022.996826
115.0,51,1024.065885
110.0,54,1025.240836
111.666667,53,1026.342657
106.666667,56,1027.518625
110.0,54,1028.654312
106.666667,56,1029.896466
110.0,54,1031.057137
106.666667,56,1032.245095
110.0,54,1033.437485
101.666667,59,1034.662202
106.666667,56,1035.914607
111.666667,53,1037.079778
108.333333,55,1038.256831
110.0,54,1039.448877
108.333333,55,1040.614243
110.0,54,1041.755202
106.666667,56,1042.953102
98.333333,61,1044.246138
111.666667,53,1045.382743
106.666667,56,1046.549741
108.333333,55,1047.714505
106.666667,56,1048.897223
110.0,54,1050.087349
10.3623,62,1051.414584
108.333333,55,1052.540638
108.333333,55,1053.652583
111.666667,53,1054.779752
111.666667,53,1055.960711
108.333333,55,1057.120093
105.0,57,1058.343475
115.0,51,1059.433698
108.333333,55,1060.569035
105.0,57,1061.757154
108.333333,55,1062.898612
108.333333,55,1064.073424
106.666667,56,1065.283774
106.666667,56,1066.468074
113.333333,52,1067.569479
108.333333,55,1068.738323
116.666667,50,1069.824656
110.0,54,1070.992753
111.666667,53,1072.127423
106.666667,56,1073.326743
105.0,57,1074.492931
116.666667,50,1075.554533
105.0,57,1076.792664
111.666667,53,1077.947277
103.333333,58,1079.179313
93.333333,64,1080.574187
106.666667,56,1081.75552
108.333333,55,1082.956916
113.333333,52,1084.097658
121.666667,47,1085.096125
106.666667,56,1086.258275
113.333333,52,1087.360664
110.0,54,1088.482246
110.0,54,1089.597106
113.333333,52,1090.691968
105.0,57,1091.870372
106.666667,56,1093.038376
105.0,57,1094.244262
108.333333,55,1095.411378
108.333333,55,1096.584696
113.333333,52,1097.815729
108.333333,55,1098.978935
110.0,54,1100.111431
106.666667,56,1101.263806
123.333333,46,1102.234078
111.666667,53,1103.380891
111.666667,53,1104.489223
125.0,45,1105.434544
115.0,51,1106.514774
108.333333,55,1107.68109
110.0,54,1108.804898
113.333333,52,1109.910741
110.0,54,1111.060928
110.0,54,1112.193686
118.333333,49,1113.293635
105.0,57,1114.491509
111.666667,53,1115.612189
108.333333,55,1116.75372
105.0,57,1117.938187
103.333333,58,1119.126323
111.666667,53,1120.237036
111.666667,53,1121.342387
108.333333,55,1122.516258
108.333333,55,1123.674261
111.666667,53,1124.749558
113.333333,52,1125.830951
113.333333,52,1126.905999
51.40649,34,1127.618192
108.333333,55,1128.765191
101.666667,59,1130.021208
113.333333,52,1131.108304
103.333333,58,1132.300976
110.0,54,1133.481077
106.666667,56,1134.628045
108.333333,55,1135.822063
110.0,54,1137.005982
110.0,54,1138.135833
108.333333,55,1139.335667
110.0,54,1140.503948
123.333333,46,1141.496434
101.666667,59,1142.719117
116.666667,50,1143.772031
110.0,54,1144.933698
108.333333,55,1146.077951
105.0,57,1147.306326
110.0,54,1148.44905
106.666667,56,1149.670123
113.333333,52,1150.73121
111.666667,53,1151.877722
106.666667,56,1153.043637
108.333333,55,1154.178406
111.666667,53,1155.301873
111.666667,53,1156.396665
115.0,51,1157.457615
110.0,54,1158.555171
108.333333,55,1159.708923
105.0,57,1160.891067
106.666667,56,1162.054501
103.333333,58,1163.258169
110.0,54,1164.420703
116.666667,50,1165.468638
106.666667,56,1166.603306
110.0,54,1167.76059
105.0,57,1168.959395
110.0,54,1170.11108
110.0,54,1171.228951
105.0,57,1172.434598
108.333333,55,1173.581488
108.333333,55,1174.699783
111.666667,53,1175.821383
113.333333,52,1176.912476
110.0,54,1178.025225
110.0,54,1179.198434
106.666667,56,1180.354792
106.666667,56,1181.501245
106.666667,56,1182.671709
108.333333,55,1183.860103
111.666667,53,1184.980319
113.333333,52,1186.106622
120.0,48,1187.169206
103.333333,58,1188.414734
110.0,54,1189.583728
111.666667,53,1190.70027
106.666667,56,1191.879007
110.0,54,1193.056097
110.0,54,1194.215178
116.666667,50,1195.272882
113.333333,52,1196.370191
110.0,54,1197.532229
110.0,54,1198.656586
108.333333,55,1199.823933
106.666667,56,1201.007631
115.0,51,1202.169707
106.666667,56,1203.43418
101.666667,59,1204.742966
116.666667,50,1205.79785
118.333333,49,1206.825891
108.333333,55,1208.034862
110.0,54,1209.25574
108.333333,55,1210.437939
108.333333,55,1211.691576
108.333333,55,1212.932162
111.666667,53,1223.788448
110.0,54,1224.924911
111.666667,53,1226.022677
110.0,54,1227.164583
116.666667,50,1228.254579
103.333333,58,1229.490921
110.0,54,1230.648395
111.666667,53,1231.786699
110.0,54,1232.912398
106.666667,56,1234.079782
113.333333,52,1235.203081
110.0,54,1236.387764
105.0,57,1237.631355
110.0,54,1238.798155
116.666667,50,1239.928267
106.666667,56,1241.193351
100.0,60,1242.530625
111.666667,53,1243.717555
