#{"t_start": 1626802874.4652927, "env_id": "jtr-modelless-v2"}
r,l,t
351.469248,75,110.237002
341.562094,75,111.600845
389.389799,75,112.917846
900.009784,60,114.003799
243.23494,75,115.350204
391.018143,68,116.578758
307.474105,75,117.958528
346.251904,74,119.260319
348.059842,75,120.613363
379.414046,75,121.971114
378.599624,75,123.309168
345.652162,75,124.674191
298.435836,75,126.023288
338.807802,75,127.37078
367.208799,75,128.725101
337.645395,75,130.056387
262.273826,75,131.413553
381.283851,75,132.776682
445.734135,60,133.850589
900.01745,60,134.93876
345.100839,75,136.261775
364.207303,75,137.610779
319.099319,75,138.976648
398.544798,72,140.28144
444.169332,60,141.369736
379.975405,75,142.694362
901.696864,59,143.752749
407.226462,75,145.108577
416.70912,75,146.466908
360.899156,72,147.762107
905.014759,57,148.768304
355.658329,75,150.112254
365.65971,75,151.469878
898.34726,61,152.589259
901.638423,59,153.664647
378.998222,71,154.938362
423.553862,66,156.103444
413.915046,75,157.498151
900.02532,60,158.596172
409.559948,75,159.967014
371.31013,75,161.303018
312.049264,75,162.64303
389.320483,75,164.000868
898.273716,61,165.113959
387.772524,75,166.472787
898.268632,61,167.567598
901.648319,59,168.60944
896.630795,62,169.74109
386.117686,75,171.095165
358.366203,75,172.446165
399.309952,75,173.80676
421.303256,58,174.836025
399.439694,73,176.160679
384.862832,75,177.534144
263.833681,48,178.401494
363.311259,75,182.468149
287.901327,44,183.275187
382.705029,75,184.630312
899.955769,60,185.703585
894.954049,63,186.854347
392.98076,75,188.206431
896.674906,62,189.342711
336.116986,48,190.221756
374.643861,75,191.571127
372.674218,54,192.535427
355.06437,52,193.475044
898.289963,61,194.576149
402.035331,75,195.928404
350.112202,75,197.291995
362.713171,74,198.609654
468.028738,69,199.856584
381.729923,75,201.232703
371.511617,68,202.468547
395.69718,75,203.834165
216.490503,43,204.604517
369.306473,75,205.947964
898.308383,61,207.058391
404.894182,75,208.412643
534.604915,70,209.709503
898.304329,61,210.837972
390.463285,75,212.171007
898.301451,61,213.293832
301.206945,75,214.648048
898.355909,61,215.770136
413.273993,54,216.800088
900.020773,60,217.893156
337.584216,75,219.280922
899.995868,60,220.362874
360.044727,75,221.715732
316.971971,75,223.103428
361.76971,75,224.469024
403.538004,62,225.598053
386.333854,75,226.960639
358.958991,75,228.300199
899.993814,60,229.41887
334.846804,75,230.795501
900.036463,60,231.857036
896.647674,62,232.964662
898.369276,61,234.040931
331.22478,75,235.399857
358.053913,75,236.798402
901.650554,59,237.866374
314.962811,75,239.196104
358.056379,75,240.530244
355.78581,75,241.876774
441.387797,64,243.081552
353.973815,75,244.435871
369.242619,75,245.765095
896.683268,62,246.869519
901.692586,59,247.910156
300.007542,75,249.301589
354.128631,75,250.688842
895.032511,63,251.798964
353.598525,75,253.128082
370.42138,75,254.455893
906.683386,56,255.484957
337.952312,75,256.887422
364.888007,75,258.227828
896.689626,62,259.339416
896.684641,62,260.427041
901.685333,59,261.498627
389.38237,75,262.894295
362.587656,75,264.251677
362.711235,75,265.608329
417.517875,55,266.584396
352.644338,75,267.927654
302.470633,75,269.321272
379.499688,75,270.687854
901.621176,59,271.753062
213.205633,42,272.49296
380.64926,75,273.82351
300.260535,75,275.18867
901.646824,59,276.291481
306.629405,48,277.160213
355.32933,75,278.50521
372.295144,75,279.848232
343.304035,75,281.202937
331.750111,75,282.573977
352.117957,75,283.910728
362.772385,75,285.272191
895.003037,63,286.404388
328.380673,75,287.766365
899.970989,60,288.874987
899.987895,60,289.966874
354.367227,75,291.313783
434.327286,70,292.572351
384.546101,75,293.924193
307.292399,75,295.297183
378.209124,75,296.642121
199.166532,75,297.998489
318.17737,75,299.355253
303.932373,75,300.709743
381.278892,75,302.075026
341.390001,75,303.425189
365.152065,75,304.765334
361.586989,75,306.132325
315.860362,75,307.488015
438.995229,60,308.578265
385.881434,52,309.520404
335.698189,75,310.857449
894.997756,63,311.994834
367.980891,75,313.368057
450.764171,60,314.462317
898.33801,61,315.571442
319.876065,75,316.906217
341.862185,50,317.80352
320.412445,50,318.728534
356.251324,52,319.687753
359.616487,75,321.091809
366.272077,75,322.450727
305.251819,75,323.780092
364.469238,75,325.146926
346.371007,75,326.512714
319.443235,75,327.893921
900.017323,60,328.963681
403.285978,71,330.232373
286.690849,75,331.595626
403.543469,75,332.949209
900.006221,60,334.054378
425.115795,75,335.403776
899.962293,60,336.518472
333.031819,75,337.874757
454.096516,70,339.125663
896.645131,62,340.271693
402.61817,75,341.629229
346.442133,75,342.974754
905.0262,57,344.012381
387.343581,68,345.22412
358.989856,73,346.55657
893.349822,64,347.720092
898.364624,61,348.825508
401.037453,75,350.194124
898.362559,61,351.303236
898.289754,61,352.411244
334.943316,74,353.748304
372.757422,75,355.117067
346.652531,75,356.48605
898.297476,61,357.603996
388.025496,75,358.94685
334.057252,75,360.290404
298.602704,44,361.103382
358.901999,75,362.477088
413.262668,58,366.239443
392.491215,53,367.186256
906.631106,56,368.217313
895.002409,63,369.369877
896.663231,62,370.496128
359.556943,75,371.860505
347.389735,75,373.193248
898.333108,61,374.298442
450.879751,65,375.491546
395.01042,75,376.856307
341.190203,45,377.662389
896.708674,62,378.773569
891.66441,65,379.929421
356.378044,75,381.297916
339.273372,73,382.64999
898.288654,61,383.764164
292.986935,75,385.113226
400.967835,75,386.450874
355.029274,49,387.345573
439.413464,62,388.467378
371.880517,75,389.835374
377.358011,75,391.207591
314.648903,75,392.536701
908.356585,55,393.53576
903.338187,58,394.581221
894.990283,63,395.729196
237.025315,75,397.151156
377.637988,75,398.495585
168.143146,75,399.858158
329.983327,75,401.210708
298.217519,75,402.550278
894.981959,63,403.712869
896.680848,62,404.828601
330.064795,75,406.177119
438.393656,59,407.249056
903.327976,58,408.300384
899.976659,60,409.374296
380.545267,75,410.773777
397.927469,53,411.742895
369.108058,75,413.087896
895.007025,63,414.229277
328.295883,75,415.579242
377.277918,75,416.971639
378.109785,75,418.348212
376.997049,75,419.72548
358.33324,75,421.135606
291.028649,75,422.483319
347.007601,75,423.88514
407.460078,69,425.127635
901.65074,59,426.187608
352.933719,75,427.55609
297.610053,75,428.901578
218.351873,42,429.680301
431.887706,64,430.875069
375.768633,75,432.238034
392.644396,75,433.603068
898.360041,61,434.694965
895.024055,63,435.850831
384.125727,67,437.075002
906.69514,56,438.070505
372.003584,75,439.437364
349.812299,75,440.79922
407.914001,69,442.060363
326.222208,75,443.428766
899.969206,60,444.492555
329.365349,75,445.857337
370.060449,75,447.225759
896.704035,62,448.342729
901.646852,59,449.426415
896.641272,62,450.533769
352.693595,75,451.876881
370.293327,75,453.258083
896.649005,62,454.372676
344.154694,75,455.751374
339.341934,75,457.133594
332.947538,75,458.469692
344.747728,75,459.87352
900.015159,60,460.962542
294.350796,52,461.91235
337.294049,75,463.263279
342.150961,75,464.588408
898.338394,61,465.700572
899.98733,60,466.815765
399.754567,75,468.194576
896.622063,62,469.310955
898.368201,61,470.401458
896.635222,62,471.500647
894.998622,63,472.659132
360.523817,75,474.046031
375.104866,75,475.415852
899.957842,60,476.490657
250.025487,75,477.831619
424.599713,75,479.195076
286.782703,75,480.580271
351.342013,75,481.94623
351.718019,75,483.291467
359.525961,73,484.596489
374.934408,75,485.961249
361.046928,75,487.351985
349.709681,75,488.718276
418.300716,75,490.064563
896.709448,62,491.170006
288.521058,75,492.532292
903.305594,58,493.636157
404.712232,75,495.017511
451.603562,66,496.212189
326.015171,75,497.567381
893.359278,64,498.725829
362.003305,75,500.099701
898.297846,61,501.217437
899.988837,60,502.319139
370.857022,75,503.674092
352.042013,75,505.019167
392.71309,75,506.379856
321.873643,75,507.743546
359.590263,75,509.105641
418.306255,75,510.445118
324.21746,75,511.782235
898.347292,61,512.894397
896.706617,62,514.02149
407.810607,75,515.381219
388.90091,75,516.779505
355.951256,75,518.13757
293.735927,75,519.506045
379.893387,75,520.875524
351.327046,50,521.767068
328.123292,75,523.149165
-304.29919,16,523.440557
350.412423,75,524.772374
328.332979,75,526.13868
906.643495,56,527.148589
414.361138,62,528.24624
900.035689,60,529.345337
898.324725,61,530.454842
396.942948,75,531.796471
895.03264,63,532.949446
276.268024,75,534.289208
293.146052,75,535.64332
344.205659,75,537.006499
388.926348,75,538.34571
899.976353,60,539.447897
898.355883,61,540.558404
305.050406,75,541.927038
309.645079,75,543.288223
410.86774,75,544.663332
298.151591,75,546.049753
318.399396,75,547.39893
188.612227,75,551.815795
397.707248,75,553.176107
369.641812,75,554.521793
405.206345,75,555.870462
341.247855,75,557.203561
436.275608,75,558.560927
311.485661,75,559.909257
467.595707,73,561.220727
348.817139,75,562.560547
454.051121,75,563.897295
193.389203,40,564.628387
340.236814,75,566.007447
163.14953,45,566.813134
325.692826,75,568.174507
304.385487,75,569.492135
898.362514,61,570.560471
377.953878,75,571.922859
898.349777,61,573.015262
346.60007,75,574.360013
338.72907,75,575.671033
361.064895,75,577.029169
360.602891,75,578.387523
344.503407,75,579.738859
361.803297,75,581.100354
374.494465,75,582.393042
348.052145,75,583.696833
408.069097,75,585.056469
898.280931,61,586.160203
900.023895,60,587.245075
382.975532,75,588.548527
898.35868,61,589.589587
334.208534,75,590.925458
898.347622,61,592.011343
901.638092,59,593.066733
895.024787,63,594.186492
383.430231,75,595.475941
334.323902,75,596.786171
326.058856,75,598.116215
896.669538,62,599.207289
315.753704,75,600.553092
408.353479,75,601.849587
899.99972,60,602.893303
901.658832,59,603.927553
895.021274,63,605.047824
232.418109,49,605.910643
387.70874,75,607.246852
338.465709,75,608.548263
339.529537,75,609.851501
905.026793,57,610.867931
350.664631,75,612.176001
365.216692,75,613.514767
341.428365,75,614.822624
367.273126,75,616.119087
366.913136,75,617.440608
905.01701,57,618.427878
906.632739,56,619.422684
374.92686,75,620.742154
900.044901,60,621.792717
908.322462,55,622.768114
904.970088,57,623.768974
296.289949,75,625.069796
893.358677,64,626.202451
903.323756,58,627.220953
366.126818,75,628.533051
332.041034,75,629.866313
898.304186,61,630.931387
304.846512,75,632.26977
392.688279,75,633.58939
901.650209,59,634.629768
899.987587,60,635.70436
382.074787,75,637.037968
328.888047,75,638.353801
295.533453,75,639.68766
324.209697,75,640.998515
312.776626,75,642.332909
302.009334,75,643.619505
335.034157,75,644.971276
310.649625,75,646.292234
287.537839,75,647.604359
290.732639,75,648.93785
374.240714,75,650.228743
906.68921,56,651.222102
901.69501,59,652.266488
893.310475,64,653.384053
266.31413,75,654.702955
327.267824,75,656.023522
267.357591,75,657.350169
344.650153,75,658.664513
193.793914,46,659.46874
294.166723,75,660.795939
342.622351,75,662.114361
905.020527,57,663.110833
422.144538,75,664.434972
898.346443,61,665.513124
358.467334,75,666.831927
346.404385,75,668.157777
409.355163,75,669.454463
321.416279,75,670.781597
905.00862,57,671.786363
445.656703,75,673.107955
341.512232,75,674.436457
390.489576,75,675.714861
324.048826,75,677.041071
354.100676,75,678.359238
414.960282,75,679.689901
296.768019,75,681.011716
898.346632,61,682.058962
378.17001,75,683.368333
317.790225,75,684.709183
338.367554,75,686.023686
320.948288,75,687.347259
314.279848,75,688.630933
331.714361,75,689.939457
318.880018,75,691.270177
903.353294,58,692.290758
906.686993,56,693.288045
380.393784,75,694.586644
-302.593299,6,694.688701
301.578215,75,695.985279
336.792161,75,697.344153
898.362056,61,698.430672
339.040067,75,699.756186
381.930325,75,701.062766
329.401893,75,702.341837
896.64138,62,703.411113
350.985103,75,704.752298
428.044521,62,705.857452
356.006051,75,707.173353
894.967579,63,708.247899
325.482201,75,709.536375
414.373561,75,710.854277
365.72144,75,712.19127
327.139986,75,713.52278
346.69659,75,714.817901
332.505839,75,716.119935
348.016871,75,717.437291
458.272961,65,718.582781
898.352706,61,719.675288
428.620327,67,720.836415
343.003568,75,722.133157
895.000514,63,723.232219
252.162945,75,724.543016
896.681925,62,725.659774
406.445622,66,726.826511
322.372795,75,730.926641
297.403966,75,732.261755
304.92625,75,733.593155
341.458732,75,734.907371
901.682873,59,735.907251
899.986642,60,736.941789
391.897545,73,738.238636
372.729672,75,739.556081
901.644372,59,740.601083
281.773097,75,741.905844
371.283337,74,743.186778
375.588537,75,744.520433
160.35105,37,745.175058
376.476219,75,746.500341
323.227408,75,747.814557
344.350061,75,749.118387
901.690376,59,750.145146
900.014273,60,751.20937
341.645947,75,752.539661
375.647699,75,753.894134
368.601439,75,755.217703
373.233913,75,756.540588
308.733686,75,757.89495
903.340586,58,758.963249
395.170265,75,760.294811
361.350897,75,761.596661
393.645053,75,762.891831
263.402845,50,763.780918
891.703085,65,764.9392
346.203004,75,766.267657
380.527252,75,767.564628
901.621569,59,768.574281
373.558648,75,769.881895
334.99997,75,771.211265
371.543625,75,772.542545
332.683181,75,773.856105
269.883929,52,774.746028
414.367709,75,776.061067
900.021346,60,777.130685
898.335143,61,778.206633
315.853338,75,779.520981
291.523579,53,780.423732
288.908106,52,781.319437
360.038136,75,782.638162
277.906449,75,783.969903
363.592669,75,785.298939
296.439135,75,786.608967
267.667211,75,787.885347
900.007153,60,788.945234
360.143665,75,790.272908
332.739683,75,791.602001
361.445172,75,792.893273
898.345545,61,793.925072
344.985177,75,795.217714
891.677758,65,796.371567
297.28111,75,797.697184
381.778678,75,799.002778
904.9881,57,799.971522
351.910957,75,801.247652
396.458738,75,802.580993
350.77736,75,803.935475
330.623962,74,805.230923
339.51376,75,806.505632
898.308726,61,807.540787
408.103432,75,808.835401
374.724064,73,810.161444
369.645124,75,811.478905
898.357895,61,812.545341
275.027511,75,813.820301
898.314348,61,814.873589
401.99912,75,816.238954
350.98535,75,817.583706
901.634956,59,818.627928
369.651643,75,819.926187
353.172639,75,821.215569
254.697828,38,821.892685
406.98452,73,823.175682
898.359381,61,824.258907
359.550263,75,825.563986
901.657283,59,826.567714
353.146053,75,827.857048
320.36699,75,829.171785
312.158526,75,830.497335
399.268939,75,831.81486
903.353393,58,832.798956
314.9258,75,834.101963
373.867056,75,835.408749
898.324374,61,836.482745
901.639052,59,837.533432
440.482967,65,838.674792
370.702936,75,839.964697
374.081152,75,841.27054
903.350527,58,842.28298
402.701901,75,843.592341
900.024746,60,844.656285
339.969576,75,845.982018
335.180962,74,847.281409
896.655918,62,848.360658
410.820635,75,849.690253
140.889617,75,851.010013
310.365117,75,852.331095
419.578138,65,853.473114
303.313414,75,854.771523
899.983928,60,855.834077
405.140723,75,857.168891
900.016211,60,858.239051
192.69322,75,859.585294
385.434966,75,860.903238
401.590158,75,862.224893
431.755373,65,863.356131
343.340164,75,864.688021
336.767589,75,866.03169
365.679084,75,867.35295
900.005802,60,868.395002
417.977575,75,869.714555
448.157714,64,870.834173
307.769229,75,872.154789
894.989828,63,873.255633
367.614768,75,874.558535
898.351698,61,875.613868
307.262412,75,876.973126
893.339084,64,878.103634
394.735095,75,879.421214
376.984177,75,880.746455
386.350762,75,882.046563
276.388696,75,883.340811
413.385944,63,884.453716
901.635598,59,885.481427
414.003709,64,886.612787
296.281306,75,887.933168
357.150091,75,889.209997
261.551131,75,890.537203
359.130917,75,891.843616
898.314015,61,892.909666
280.746069,52,893.822157
896.694949,62,894.908358
400.786551,75,896.226456
261.388035,75,897.566131
414.854234,75,898.868762
350.308443,75,900.169445
456.572897,64,901.286886
899.989932,60,902.327355
896.651714,62,903.426473
355.102091,75,904.735242
364.868726,75,908.749443
329.517398,75,910.063628
896.692033,62,911.154697
362.404084,75,912.452368
384.097978,75,913.738017
327.366246,75,915.052415
324.893519,75,916.360868
267.370842,75,917.67388
365.397436,75,918.971358
406.068784,75,920.253628
408.59057,72,921.522858
296.147178,75,922.836536
280.381618,75,924.159771
445.601047,75,925.466782
313.61556,75,926.743865
360.971387,75,928.060317
896.646856,62,929.149232
341.044015,75,930.487747
381.490123,75,931.784889
318.129729,75,933.071976
893.351964,64,934.183443
398.680271,75,935.490309
353.643624,75,936.877062
309.363931,75,938.185198
348.52156,75,939.474952
323.3083,75,940.775375
389.83607,75,942.092157
395.875427,75,943.430307
271.102052,42,944.178878
376.970999,75,945.497437
898.347566,61,946.546074
373.205546,75,947.835333
372.356437,75,949.147998
898.35177,61,950.235474
380.094531,75,951.552631
441.732637,66,952.687471
901.669902,59,953.713362
900.031866,60,954.758919
353.482419,75,956.111106
896.663561,62,957.242241
898.312495,61,958.3152
909.986916,54,959.226223
366.264967,75,960.532496
298.848183,75,961.819776
900.008611,60,962.887761
379.783568,75,964.228529
345.004574,75,965.515455
898.3553,61,966.574454
253.969498,49,967.425647
899.985604,60,968.479436
901.653532,59,969.52731
303.836045,75,970.874031
263.002357,49,971.716886
415.849868,56,972.680857
901.657908,59,973.702713
369.978051,75,975.017021
896.666757,62,976.130316
338.650278,75,977.480304
387.5052,48,978.324986
314.077904,75,979.618714
900.014539,60,980.670918
348.440767,75,981.992787
369.871438,75,983.339726
391.414298,75,984.665288
343.975522,75,985.981002
369.582509,68,987.191459
373.995971,75,988.515095
299.624492,75,989.867412
323.866905,75,991.202145
901.697848,59,992.237871
351.639491,75,993.567326
894.982499,63,994.642911
280.359651,75,995.978093
294.991315,45,996.808096
382.410297,75,998.110906
261.353345,75,999.443392
899.999664,60,1000.497934
900.002015,60,1001.546454
281.28815,75,1002.891144
421.735015,53,1003.799242
901.691906,59,1004.811589
389.173486,75,1006.141484
379.238219,75,1007.44963
900.002689,60,1008.512758
327.541441,75,1009.821059
903.359032,58,1010.813887
340.767881,75,1012.120522
261.495279,47,1012.9578
324.783713,75,1014.28072
300.509298,75,1015.607701
351.530825,75,1016.920405
899.959532,60,1017.939398
309.192187,75,1019.269787
296.430841,75,1020.623864
317.273894,75,1021.961922
285.422053,75,1023.284042
368.688516,75,1024.557696
374.017955,75,1025.887469
311.081577,75,1027.223916
389.552835,75,1028.557659
901.65585,59,1029.59012
905.005577,57,1030.570631
356.256532,75,1031.875102
894.981483,63,1032.99853
896.649661,62,1034.102074
901.637662,59,1035.152661
345.256003,75,1036.470459
387.378333,75,1037.756356
899.968662,60,1038.820676
297.20054,75,1040.140731
263.512447,75,1041.470069
901.694056,59,1042.515438
896.669155,62,1043.577171
351.726266,75,1044.899943
307.255935,75,1046.223189
278.674351,75,1047.557668
385.349767,75,1048.875667
313.910549,75,1050.164433
304.389248,73,1051.465225
412.294531,75,1052.779996
307.227709,75,1054.105017
905.018864,57,1055.103194
384.136563,75,1056.45364
375.173617,75,1057.794475
903.361257,58,1058.841079
904.962882,57,1059.873974
900.026322,60,1060.940246
311.167475,56,1061.9645
356.915749,75,1063.300441
370.227435,75,1064.62423
315.499382,75,1065.962815
314.337242,75,1067.277127
366.264707,75,1068.629454
901.699576,59,1069.675311
894.967249,63,1070.783668
443.173976,60,1071.851954
337.504244,75,1073.166581
287.093754,75,1074.479386
401.404986,75,1075.832784
891.626029,65,1077.001591
445.389723,63,1078.114806
389.08405,75,1079.435999
420.885867,75,1080.732604
353.828132,75,1082.073783
395.613489,75,1083.407928
375.197495,75,1087.707758
896.684553,62,1088.832156
898.348349,61,1089.930758
341.006952,75,1091.264771
900.017778,60,1092.321035
898.333783,61,1093.371719
281.433542,75,1094.688216
901.658406,59,1095.745583
898.334676,61,1096.81933
210.852902,75,1098.165014
898.358393,61,1099.213372
320.399155,75,1100.518949
284.692219,75,1101.868579
898.294312,61,1102.944379
903.337938,58,1103.981835
392.69166,75,1105.307942
901.637702,59,1106.344712
901.689861,59,1107.397256
353.83337,75,1108.782581
366.115158,75,1110.129844
354.678252,75,1111.491702
273.30496,75,1112.793644
227.97276,43,1113.563374
898.359274,61,1114.656189
298.363037,75,1115.984947
71.529755,34,1116.648956
901.684462,59,1117.756947
232.187524,41,1118.510974
357.496696,75,1119.853617
413.07603,75,1121.23589
443.482849,58,1122.270541
64.624068,31,1122.812704
284.436677,75,1124.168122
371.535945,75,1125.505547
402.752326,75,1126.838632
355.538996,75,1142.997117
901.663882,59,1160.319734
350.670658,75,1185.767857
413.684068,75,1209.522762
369.702663,75,1235.714768
899.994185,60,1255.196122
911.667643,53,1272.356719
425.169405,56,1290.323965
378.14196,75,1313.456902
317.69649,75,1336.697214
358.28921,75,1359.989182
318.571335,75,1383.575196
364.92863,75,1408.15547
446.799089,75,1432.223584
386.059023,75,1456.544145
895.002331,63,1476.410814
353.975243,75,1505.414153
903.3398,58,1511.406536
300.31467,75,1512.756229
379.35263,75,1514.066161
899.984557,60,1515.146562
436.788153,59,1516.23988
346.802121,75,1517.601991
405.578447,75,1518.959758
259.277277,75,1520.267999
381.061505,75,1521.583885
382.926343,75,1522.967239
333.930047,75,1524.337117
217.808732,75,1525.680079
390.569379,75,1527.009458
323.496963,75,1528.342107
402.193784,70,1529.646508
896.632476,62,1530.788909
346.770806,75,1532.122273
367.757556,75,1533.430851
374.674767,75,1534.772399
255.962936,75,1536.150109
377.08327,75,1537.552701
295.901828,75,1538.916553
378.490409,75,1540.24026
428.048969,75,1541.596309
271.982711,75,1542.970485
361.666843,75,1544.349477
898.333269,61,1545.451949
903.34135,58,1546.463758
900.009513,60,1547.532479
908.348474,55,1548.539862
898.329577,61,1549.648001
228.738183,75,1551.05085
361.290605,75,1552.388514
215.409696,45,1553.16893
891.652646,65,1554.351587
392.963753,75,1555.733345
903.300963,58,1556.798992
439.467398,60,1557.926449
296.212991,75,1559.263099
901.659594,59,1560.333328
903.345424,58,1561.391374
391.020378,75,1562.730995
210.764689,75,1564.116121
412.450773,75,1565.492072
251.432971,75,1566.857659
309.748893,75,1568.243497
332.348029,72,1569.548976
378.636086,75,1570.950471
340.592078,75,1572.314829
276.904321,75,1573.690941
901.708336,59,1574.767381
355.836734,75,1576.130717
415.468509,75,1577.515777
314.658957,75,1578.894643
900.020821,60,1580.015262
336.151255,75,1581.385462
330.396614,75,1582.742573
221.49008,75,1584.115092
140.945328,36,1584.773049
351.857326,75,1586.168574
898.327989,61,1587.303769
903.311006,58,1588.347117
895.004722,63,1589.493893
311.103911,75,1590.875271
328.29991,75,1592.252455
394.957089,75,1593.646411
329.699749,75,1595.013324
346.606429,75,1596.398228
310.857099,75,1597.769265
278.263127,41,1598.521221
303.465514,75,1599.916779
365.081964,75,1601.287072
315.550093,75,1602.632426
361.634344,75,1604.020722
325.495026,75,1605.419081
392.819102,75,1606.826499
372.886845,75,1608.181326
186.956675,41,1608.911327
385.311455,75,1610.282921
899.959241,60,1611.395133
234.485851,45,1612.230098
395.566605,75,1613.609436
394.182386,75,1614.971246
276.072217,75,1616.354235
899.97771,60,1617.480999
415.453611,75,1618.884295
901.635343,59,1619.971191
362.24102,75,1621.364355
347.310102,75,1622.738855
378.729931,75,1624.15823
376.310428,71,1625.484883
903.328199,58,1626.543782
898.347108,61,1627.65528
273.011112,75,1629.047703
377.448164,75,1633.293977
894.969665,63,1634.460015
124.074451,37,1635.167682
306.177816,75,1636.535054
284.516586,75,1637.942399
292.075725,75,1639.311069
336.569745,75,1640.69207
140.420555,38,1641.406955
890.032973,66,1642.616468
390.003645,56,1643.660213
390.813007,75,1645.069944
391.542811,75,1646.417633
898.319655,61,1647.560256
304.113463,75,1648.957551
900.011632,60,1650.075613
268.790739,75,1651.481599
398.160941,75,1652.837217
894.984785,63,1653.99477
420.802856,65,1655.196536
336.733228,44,1656.006643
430.823527,62,1657.19659
896.68924,62,1658.341882
76.773524,32,1658.9294
368.327687,75,1660.314626
906.660296,56,1661.354671
330.957633,72,1662.688665
337.146941,75,1664.104456
894.985022,63,1665.286476
900.015378,60,1666.381455
896.698262,62,1667.50927
312.315146,75,1668.885937
