#{"t_start": 1626699181.1071403, "env_id": "jtr-modelless-v0"}
r,l,t
510.515601,75,1466.253451
901.666667,59,1467.429621
528.332314,75,1468.951123
531.587712,75,1470.472068
524.093356,75,1472.227429
495.585964,75,1473.761823
464.271539,75,1475.293927
450.259857,64,1476.73642
446.900689,62,1478.072438
435.898877,75,1479.614797
514.752135,75,1481.077235
422.66241,67,1482.383407
521.781595,75,1483.907292
118.471601,35,1484.61091
901.666667,59,1485.770222
901.666667,59,1486.900317
516.507572,75,1488.341964
474.744024,75,1489.791067
486.273629,75,1491.235785
511.895088,75,1492.684304
477.566674,75,1494.124968
461.5903,75,1495.580359
903.333333,58,1496.695826
451.746926,67,1497.990647
427.566447,70,1499.383984
476.651083,75,1500.883576
487.199556,75,1502.460524
511.290307,75,1504.015975
515.408507,75,1505.651314
497.744052,75,1507.253612
497.374351,75,1508.812372
886.666667,68,1510.323075
413.314695,75,1511.993753
449.25897,75,1513.482679
501.354956,75,1514.936074
525.359008,75,1516.43476
509.121831,75,1517.95888
901.666667,59,1519.172389
471.354391,75,1520.794529
411.801168,71,1522.330482
496.857832,44,1523.369697
491.437776,75,1525.023812
460.363606,75,1526.56932
901.666667,59,1527.71538
485.496827,75,1529.171424
906.666667,56,1530.254542
324.035161,51,1531.358693
435.148061,75,1532.911309
901.666667,59,1534.146565
527.255201,75,1535.729554
905.0,57,1536.884366
484.736559,72,1538.30032
309.854499,57,1539.41261
407.613984,61,1540.611109
430.381156,75,1542.067311
377.35564,58,1543.226695
-311.900864,48,1544.21689
403.66446,75,1545.879086
506.768186,59,1547.14573
511.817635,75,1548.73956
521.12112,75,1550.224474
898.333333,61,1551.41557
898.333333,61,1552.637137
439.061346,68,1553.973418
500.175165,75,1555.644245
450.875674,75,1557.196718
501.376822,75,1559.017226
901.666667,59,1560.215879
492.166248,75,1564.018819
532.465866,75,1565.536985
497.121256,75,1567.014945
901.666667,59,1568.174741
910.0,54,1569.291055
906.666667,56,1570.457246
481.985967,75,1572.020756
536.116304,75,1573.554856
520.488234,75,1575.09917
518.3213,75,1576.651971
432.073607,75,1578.178756
520.526452,75,1579.717959
526.47548,75,1581.190953
504.584192,75,1582.659415
469.126521,75,1584.130691
521.508758,75,1585.607185
467.423574,75,1587.132987
499.939344,75,1588.771192
469.003804,75,1590.443934
439.198326,66,1592.004857
895.0,63,1593.367025
885.0,69,1594.887436
444.385274,75,1596.601388
900.0,60,1597.92895
430.610981,72,1599.441195
341.287786,52,1600.53712
499.335968,75,1602.096383
460.612999,75,1603.635024
421.711847,63,1605.172214
527.262918,75,1606.726847
533.754438,75,1608.38559
896.666667,62,1609.735244
903.333333,58,1610.990191
472.633062,75,1612.626321
523.231889,75,1614.238245
898.333333,61,1615.531786
511.516403,75,1617.127368
481.281856,75,1618.731761
903.333333,58,1619.94142
469.496308,75,1621.550207
485.113133,75,1623.228721
462.142723,75,1624.922308
444.015737,75,1626.678034
296.327605,52,1627.894079
439.740147,75,1629.567009
496.184969,75,1631.28106
512.02157,75,1632.890572
901.666667,59,1634.178251
481.291181,75,1636.015678
289.325607,55,1637.166811
495.600048,68,1638.625027
163.370095,37,1639.431904
503.62528,75,1640.97529
526.220231,75,1642.584176
510.836456,75,1644.202353
903.333333,58,1645.405601
524.783648,75,1647.01916
516.756705,75,1648.617075
475.205981,75,1650.198955
895.0,63,1651.626549
495.170813,75,1653.263294
901.666667,59,1654.481543
499.92846,75,1656.061901
896.666667,62,1657.44917
450.339837,75,1659.057776
461.121723,75,1660.555768
475.323946,75,1662.307054
408.429829,68,1663.818999
501.0413,75,1665.441433
900.0,60,1666.668781
442.945123,75,1668.274147
431.664599,71,1669.918894
896.666667,62,1671.457867
512.71375,75,1673.153919
509.211947,75,1674.841059
451.438007,75,1676.387177
496.693806,75,1677.905206
901.666667,59,1679.158405
491.609862,75,1680.803699
456.732229,75,1682.328794
435.217854,66,1683.673163
415.039267,71,1685.237041
898.333333,61,1686.592611
364.372081,64,1688.039283
489.221771,75,1689.754239
524.93587,75,1691.573092
496.728551,75,1693.251229
522.381859,75,1694.98372
459.098693,75,1696.640233
901.666667,59,1698.035773
429.571196,69,1699.485412
903.333333,58,1700.683896
487.47504,75,1702.220166
450.858352,62,1703.45404
288.227085,55,1704.569339
898.333333,61,1705.793702
901.666667,59,1706.969158
435.048205,54,1708.046108
472.066261,75,1709.545877
451.97922,75,1711.046501
510.149053,75,1712.553139
464.020968,75,1714.049506
507.32881,75,1715.626663
478.07673,75,1717.540843
482.870558,75,1719.23746
475.336436,75,1720.868059
342.567216,59,1722.136219
458.187355,75,1723.858921
444.028566,75,1725.629479
508.124042,75,1727.333895
511.905809,75,1729.054953
881.666667,71,1730.559683
393.035706,69,1732.149565
467.425847,75,1734.084356
208.518908,46,1735.165332
354.068275,58,1736.377351
443.26833,75,1737.882893
476.390322,75,1739.419955
900.0,60,1740.634444
913.333333,52,1741.69741
511.594777,75,1743.278274
901.666667,59,1744.480223
496.733121,75,1746.147987
431.906026,74,1747.738584
533.359113,75,1749.38173
905.0,57,1750.606958
526.584741,75,1752.327388
474.622586,75,1754.055984
507.846333,75,1755.684133
468.477237,75,1757.457949
478.147347,75,1759.142475
449.536324,75,1760.914918
419.88984,65,1762.506862
458.004064,64,1763.841362
533.172132,75,1765.422576
438.505889,75,1767.110363
511.268892,75,1768.759505
423.475632,74,1770.344308
453.805476,75,1771.932279
424.037813,75,1773.573151
428.535572,62,1774.918607
896.666667,62,1776.273097
448.016847,75,1777.874014
472.474064,75,1779.546546
451.743603,75,1783.883153
901.666667,59,1785.275426
538.387959,75,1786.957907
427.340591,64,1788.538947
480.139486,75,1790.173022
484.42491,75,1791.770891
490.243557,75,1793.402832
903.333333,58,1794.620869
900.0,60,1795.922619
477.405509,75,1797.723279
440.623558,75,1799.60624
512.11474,75,1801.186072
462.702495,75,1802.712651
499.458775,48,1803.713767
340.864271,54,1804.906458
440.690839,75,1806.460997
365.694585,64,1807.741872
448.639443,75,1809.236244
440.559465,74,1810.719233
901.666667,59,1811.931884
485.636356,75,1813.53638
435.049732,75,1815.205858
898.333333,61,1816.713742
443.293526,75,1818.378775
487.614067,75,1820.007146
457.877399,67,1821.374532
445.061869,60,1822.572361
473.836729,75,1824.221688
905.0,57,1825.46409
495.786121,75,1827.09998
497.001266,75,1828.769415
472.550202,75,1830.38524
903.333333,58,1831.646652
484.59464,75,1833.344133
449.759373,75,1835.068198
900.0,60,1836.381393
440.363708,75,1837.970733
499.278952,75,1839.574041
438.198105,75,1841.117099
908.333333,55,1842.272393
900.0,60,1843.554446
513.462959,75,1845.221573
484.666398,75,1846.855413
900.0,60,1848.156758
416.231959,63,1849.60394
510.500986,75,1851.395299
505.010976,75,1853.198443
536.57686,75,1854.765495
496.194468,75,1856.250504
905.0,57,1857.375503
363.767537,58,1858.530272
485.848733,75,1860.009971
432.727465,75,1861.540298
495.873044,75,1863.062133
467.93925,75,1864.606911
516.819097,75,1866.11774
519.244522,75,1867.67472
448.880408,75,1869.172248
900.0,60,1870.403614
276.573527,55,1871.594459
898.333333,61,1872.848837
450.364821,75,1874.48727
434.820859,56,1875.752315
419.335164,67,1877.154428
504.778965,75,1878.731345
474.472749,67,1880.100707
405.102077,67,1881.454472
893.333333,64,1882.784118
503.003446,75,1884.336954
471.877415,75,1885.8909
465.974645,75,1887.394268
487.850398,75,1888.946133
473.975944,75,1890.499719
510.763195,75,1892.074467
507.985304,75,1893.632436
-300.628153,4,1893.719685
485.639012,75,1895.269644
501.894307,75,1896.764871
472.6526,75,1898.245865
467.784529,75,1899.722562
900.0,60,1900.906165
476.785639,75,1902.387821
903.333333,58,1903.541561
458.099323,75,1905.01611
898.333333,61,1906.216009
506.291426,75,1907.699523
901.666667,59,1908.861783
896.666667,62,1910.085984
471.875791,75,1911.565042
515.827347,75,1913.056928
456.072405,75,1914.58598
903.333333,58,1915.770051
463.243867,75,1917.258649
419.806022,68,1918.61791
459.161546,75,1920.108472
460.618153,75,1921.590701
216.585264,46,1922.505764
898.333333,61,1923.751369
525.666822,75,1925.234651
479.249079,75,1926.719425
470.502575,75,1928.207641
532.147791,75,1929.713356
898.333333,61,1930.960637
901.666667,59,1932.216967
473.264582,75,1933.735996
468.524882,75,1935.247885
500.288631,75,1936.881571
530.133097,75,1938.399802
900.0,60,1939.65467
896.666667,62,1941.026718
900.0,60,1942.304378
457.628199,75,1943.857579
411.345257,68,1945.199373
529.837385,75,1946.736197
531.376498,75,1948.302489
446.084279,75,1949.797559
437.354409,75,1951.288186
532.085101,75,1952.816447
513.17026,75,1954.337456
895.0,63,1955.594175
452.355665,75,1957.107582
522.980343,75,1958.610126
483.516337,75,1960.183401
515.280964,75,1961.669964
466.714382,75,1963.175786
493.083345,75,1964.661838
439.832648,59,1965.855668
481.923053,75,1967.381822
450.783828,75,1968.926241
508.761966,75,1970.43294
444.307565,75,1971.950862
454.672981,75,1973.441005
901.666667,59,1974.635943
900.0,60,1975.867062
898.333333,61,1977.101846
497.820127,75,1978.667987
489.112865,75,1980.155892
534.226558,75,1981.649787
480.404136,56,1982.769767
467.829999,75,1984.310323
900.0,60,1985.501535
900.0,60,1986.700636
898.333333,61,1987.928456
484.088326,75,1989.449312
